date,trend_value,keyword
2017-11-12,99.09560723514211,vreme sutra
2017-11-19,55.42635658914728,vreme sutra
2017-11-26,77.2609819121447,vreme sutra
2017-12-03,78.94056847545218,vreme sutra
2017-12-10,117.57105943152453,vreme sutra
2017-12-17,68.86304909560722,vreme sutra
2017-12-24,62.14470284237726,vreme sutra
2017-12-31,57.10594315245477,vreme sutra
2018-01-07,60.46511627906976,vreme sutra
2018-01-14,97.41602067183462,vreme sutra
2018-01-21,63.824289405684745,vreme sutra
2018-01-28,68.86304909560722,vreme sutra
2018-02-04,77.2609819121447,vreme sutra
2018-02-11,89.01808785529715,vreme sutra
2018-02-18,100.7751937984496,vreme sutra
2018-02-25,149.4832041343669,vreme sutra
2018-03-04,92.37726098191213,vreme sutra
2018-03-11,139.40568475452196,vreme sutra
2018-03-18,94.05684754521963,vreme sutra
2018-03-25,125.968992248062,vreme sutra
2018-04-01,119.25064599483203,vreme sutra
2018-04-08,80.62015503875968,vreme sutra
2018-04-15,110.85271317829456,vreme sutra
2018-04-22,94.05684754521963,vreme sutra
2018-04-29,109.17312661498707,vreme sutra
2018-05-06,117.57105943152453,vreme sutra
2018-05-13,109.17312661498707,vreme sutra
2018-05-20,85.65891472868216,vreme sutra
2018-05-27,67.18346253229973,vreme sutra
2018-06-03,107.49354005167957,vreme sutra
2018-06-10,124.28940568475451,vreme sutra
2018-06-17,122.60981912144702,vreme sutra
2018-06-24,146.1240310077519,vreme sutra
2018-07-01,149.4832041343669,vreme sutra
2018-07-08,142.00140944326992,vreme sutra
2018-07-15,175.13507164669954,vreme sutra
2018-07-22,142.00140944326992,vreme sutra
2018-07-29,118.33450786939159,vreme sutra
2018-08-05,71.00070472163496,vreme sutra
2018-08-12,85.20084566596195,vreme sutra
2018-08-19,85.20084566596195,vreme sutra
2018-08-26,123.06788818416726,vreme sutra
2018-09-02,123.06788818416726,vreme sutra
2018-09-09,56.800563777307964,vreme sutra
2018-09-16,66.26732440685929,vreme sutra
2018-09-23,127.80126849894292,vreme sutra
2018-09-30,75.73408503641062,vreme sutra
2018-10-07,56.800563777307964,vreme sutra
2018-10-14,71.00070472163496,vreme sutra
2018-10-21,85.20084566596195,vreme sutra
2018-10-28,104.1343669250646,vreme sutra
2018-11-04,61.53394409208363,vreme sutra
2018-11-11,56.800563777307964,vreme sutra
2018-11-18,89.93422598073761,vreme sutra
2018-11-25,99.40098661028894,vreme sutra
2018-12-02,80.46746535118628,vreme sutra
2018-12-09,94.66760629551328,vreme sutra
2018-12-16,75.73408503641062,vreme sutra
2018-12-23,85.20084566596195,vreme sutra
2018-12-30,75.73408503641062,vreme sutra
2019-01-06,80.46746535118628,vreme sutra
2019-01-13,56.800563777307964,vreme sutra
2019-01-20,80.46746535118628,vreme sutra
2019-01-27,52.0671834625323,vreme sutra
2019-02-03,61.53394409208363,vreme sutra
2019-02-10,75.73408503641062,vreme sutra
2019-02-17,66.26732440685929,vreme sutra
2019-02-24,56.800563777307964,vreme sutra
2019-03-03,80.46746535118628,vreme sutra
2019-03-10,89.93422598073761,vreme sutra
2019-03-17,94.66760629551328,vreme sutra
2019-03-24,80.46746535118628,vreme sutra
2019-03-31,104.1343669250646,vreme sutra
2019-04-07,132.53464881371858,vreme sutra
2019-04-14,99.40098661028894,vreme sutra
2019-04-21,170.4016913319239,vreme sutra
2019-04-28,213.00211416490487,vreme sutra
2019-05-05,184.6018322762509,vreme sutra
2019-05-12,151.46817007282124,vreme sutra
2019-05-19,156.2015503875969,vreme sutra
2019-05-26,170.4016913319239,vreme sutra
2019-06-02,123.06788818416726,vreme sutra
2019-06-09,71.00070472163496,vreme sutra
2019-06-16,123.06788818416726,vreme sutra
2019-06-23,113.60112755461593,vreme sutra
2019-06-30,104.1343669250646,vreme sutra
2019-07-07,175.13507164669954,vreme sutra
2019-07-14,113.60112755461593,vreme sutra
2019-07-21,104.1343669250646,vreme sutra
2019-07-28,142.00140944326992,vreme sutra
2019-08-04,61.53394409208363,vreme sutra
2019-08-11,127.80126849894292,vreme sutra
2019-08-18,71.00070472163496,vreme sutra
2019-08-25,71.00070472163496,vreme sutra
2019-09-01,132.53464881371858,vreme sutra
2019-09-08,89.93422598073761,vreme sutra
