date,trend_value,keyword
2024-01-14,91.49983092102816,tenis
2024-01-21,156.60547984560588,tenis
2024-01-28,22.87495773025704,tenis
2024-02-04,12.317284931676868,tenis
2024-02-11,15.836509197870258,tenis
2024-02-18,15.836509197870258,tenis
2024-02-25,15.836509197870258,tenis
2024-03-03,22.87495773025704,tenis
2024-03-10,33.432630528837215,tenis
2024-03-17,21.115345597160346,tenis
2024-03-24,24.634569863353736,tenis
2024-03-31,15.836509197870258,tenis
2024-04-07,66.86526105767443,tenis
2024-04-14,26.39418199645043,tenis
2024-04-21,21.115345597160346,tenis
2024-04-28,29.91340626264382,tenis
2024-05-05,40.471079061223996,tenis
2024-05-12,33.432630528837215,tenis
2024-05-19,36.951854795030606,tenis
2024-05-26,72.14409745696452,tenis
2024-06-02,65.10564892457774,tenis
2024-06-09,19.35573346406365,tenis
2024-06-16,14.076897064773563,tenis
2024-06-23,14.076897064773563,tenis
2024-06-30,51.02875185980417,tenis
2024-07-07,79.1825459893513,tenis
2024-07-14,26.39418199645043,tenis
2024-07-21,26.39418199645043,tenis
2024-07-28,100.29789158651164,tenis
2024-08-04,54.54797612599756,tenis
2024-08-11,19.35573346406365,tenis
2024-08-18,21.115345597160346,tenis
2024-08-25,43.99030332741739,tenis
2024-09-01,51.02875185980417,tenis
2024-09-08,21.115345597160346,tenis
2024-09-15,14.076897064773563,tenis
2024-09-22,12.317284931676868,tenis
2024-09-29,22.87495773025704,tenis
2024-10-06,47.50952759361078,tenis
2024-10-13,49.26913972670747,tenis
2024-10-20,15.836509197870258,tenis
2024-10-27,17.596121330966955,tenis
2024-11-03,17.596121330966955,tenis
2024-11-10,17.596121330966955,tenis
2024-11-17,12.317284931676868,tenis
2024-11-24,8.798060665483478,tenis
2024-12-01,8.798060665483478,tenis
2024-12-08,7.038448532386782,tenis
2024-12-15,8.798060665483478,tenis
2024-12-22,7.038448532386782,tenis
2024-12-29,21.115345597160346,tenis
