date,trend_value,keyword
2018-09-23,104.121486313998,vitamin c
2018-09-30,127.25959438377534,vitamin c
2018-10-07,138.82864841866402,vitamin c
2018-10-14,127.25959438377534,vitamin c
2018-10-21,98.33695929655367,vitamin c
2018-10-28,133.04412140121968,vitamin c
2018-11-04,127.25959438377534,vitamin c
2018-11-11,133.04412140121968,vitamin c
2018-11-18,133.04412140121968,vitamin c
2018-11-25,144.61317543610835,vitamin c
2018-12-02,121.475067366331,vitamin c
2018-12-09,161.96675648844135,vitamin c
2018-12-16,98.33695929655367,vitamin c
2018-12-23,86.767905261665,vitamin c
2018-12-30,92.55243227910934,vitamin c
2019-01-06,121.475067366331,vitamin c
2019-01-13,104.121486313998,vitamin c
2019-01-20,144.61317543610835,vitamin c
2019-01-27,167.75128350588568,vitamin c
2019-02-03,156.18222947099702,vitamin c
2019-02-10,190.889391575663,vitamin c
2019-02-17,138.82864841866402,vitamin c
2019-02-24,133.04412140121968,vitamin c
2019-03-03,121.475067366331,vitamin c
2019-03-10,138.82864841866402,vitamin c
2019-03-17,127.25959438377534,vitamin c
2019-03-24,115.69054034888667,vitamin c
2019-03-31,167.75128350588568,vitamin c
2019-04-07,179.32033754077435,vitamin c
2019-04-14,109.90601333144234,vitamin c
2019-04-21,92.55243227910934,vitamin c
2019-04-28,98.33695929655367,vitamin c
2019-05-05,144.61317543610835,vitamin c
2019-05-12,121.475067366331,vitamin c
2019-05-19,115.69054034888667,vitamin c
2019-05-26,121.475067366331,vitamin c
2019-06-02,109.90601333144234,vitamin c
2019-06-09,92.55243227910934,vitamin c
2019-06-16,86.767905261665,vitamin c
2019-06-23,121.475067366331,vitamin c
2019-06-30,115.69054034888667,vitamin c
2019-07-07,127.25959438377534,vitamin c
2019-07-14,115.69054034888667,vitamin c
2019-07-21,109.90601333144234,vitamin c
2019-07-28,109.90601333144234,vitamin c
2019-08-04,115.69054034888667,vitamin c
2019-08-11,98.33695929655367,vitamin c
2019-08-18,109.90601333144234,vitamin c
2019-08-25,109.90601333144234,vitamin c
2019-09-01,133.04412140121968,vitamin c
2019-09-08,109.90601333144234,vitamin c
2019-09-15,127.25959438377534,vitamin c
2019-09-22,138.82864841866402,vitamin c
2019-09-29,138.82864841866402,vitamin c
2019-10-06,127.25959438377534,vitamin c
2019-10-13,138.82864841866402,vitamin c
2019-10-20,156.18222947099702,vitamin c
2019-10-27,121.475067366331,vitamin c
2019-11-03,133.04412140121968,vitamin c
2019-11-10,121.475067366331,vitamin c
2019-11-17,127.25959438377534,vitamin c
2019-11-24,127.25959438377534,vitamin c
2019-12-01,138.82864841866402,vitamin c
2019-12-08,144.61317543610835,vitamin c
2019-12-15,133.04412140121968,vitamin c
2019-12-22,138.82864841866402,vitamin c
2019-12-29,98.33695929655367,vitamin c
2020-01-05,133.04412140121968,vitamin c
2020-01-12,133.04412140121968,vitamin c
2020-01-19,161.96675648844135,vitamin c
2020-01-26,173.53581052333,vitamin c
2020-02-02,190.889391575663,vitamin c
2020-02-09,173.53581052333,vitamin c
2020-02-16,167.75128350588568,vitamin c
2020-02-23,167.75128350588568,vitamin c
2020-03-01,196.67391859310735,vitamin c
2020-03-08,312.36445894199403,vitamin c
2020-03-15,375.9942561338817,vitamin c
2020-03-22,347.07162104666,vitamin c
2020-03-29,283.44182385477234,vitamin c
2020-04-05,260.303715784995,vitamin c
2020-04-12,237.16560771521767,vitamin c
2020-04-19,202.45844561055168,vitamin c
2020-04-26,167.75128350588568,vitamin c
2020-05-03,185.10486455821868,vitamin c
2020-05-10,190.889391575663,vitamin c
2020-05-17,161.96675648844135,vitamin c
2020-05-24,138.82864841866402,vitamin c
2020-05-31,133.04412140121968,vitamin c
2020-06-07,127.25959438377534,vitamin c
2020-06-14,144.61317543610835,vitamin c
2020-06-21,179.32033754077435,vitamin c
2020-06-28,306.57993192454967,vitamin c
2020-07-05,462.7621613955467,vitamin c
2020-07-12,514.8229045525457,vitamin c
2020-07-19,393.3478371862147,vitamin c
2020-07-26,306.57993192454967,vitamin c
2020-08-02,242.950134732662,vitamin c
2020-08-09,237.16560771521767,vitamin c
2020-08-16,190.889391575663,vitamin c
2020-08-23,179.32033754077435,vitamin c
2020-08-30,202.45844561055168,vitamin c
2020-09-06,161.96675648844135,vitamin c
2020-09-13,202.45844561055168,vitamin c
2020-09-20,202.45844561055168,vitamin c
2020-09-27,167.75128350588568,vitamin c
2020-10-04,202.45844561055168,vitamin c
2020-10-11,225.596553680329,vitamin c
2020-10-18,225.596553680329,vitamin c
