date,trend_value,keyword,ISO_YEAR,ISO_WEEK
2017-03-12,0.0,vakcina protiv gripa,2017,10
2017-03-19,0.0,vakcina protiv gripa,2017,11
2017-03-26,0.0,vakcina protiv gripa,2017,12
2017-04-02,0.0,vakcina protiv gripa,2017,13
2017-04-09,0.0,vakcina protiv gripa,2017,14
2017-04-16,0.0,vakcina protiv gripa,2017,15
2017-04-23,0.0,vakcina protiv gripa,2017,16
2017-04-30,0.0,vakcina protiv gripa,2017,17
2017-05-07,0.0,vakcina protiv gripa,2017,18
2017-05-14,0.0,vakcina protiv gripa,2017,19
2017-05-21,0.0,vakcina protiv gripa,2017,20
2017-05-28,0.0,vakcina protiv gripa,2017,21
2017-06-04,0.0,vakcina protiv gripa,2017,22
2017-06-11,0.0,vakcina protiv gripa,2017,23
2017-06-18,0.0,vakcina protiv gripa,2017,24
2017-06-25,0.0,vakcina protiv gripa,2017,25
2017-07-02,0.0,vakcina protiv gripa,2017,26
2017-07-09,0.0,vakcina protiv gripa,2017,27
2017-07-16,0.0,vakcina protiv gripa,2017,28
2017-07-23,0.0,vakcina protiv gripa,2017,29
2017-07-30,0.0,vakcina protiv gripa,2017,30
2017-08-06,0.0,vakcina protiv gripa,2017,31
2017-08-13,0.0,vakcina protiv gripa,2017,32
2017-08-20,0.0,vakcina protiv gripa,2017,33
2017-08-27,0.0,vakcina protiv gripa,2017,34
2017-09-03,0.0,vakcina protiv gripa,2017,35
2017-09-10,0.0,vakcina protiv gripa,2017,36
2017-09-17,0.0,vakcina protiv gripa,2017,37
2017-09-24,0.0,vakcina protiv gripa,2017,38
2017-10-01,0.0,vakcina protiv gripa,2017,39
2017-10-08,0.0,vakcina protiv gripa,2017,40
2017-10-15,100.0,vakcina protiv gripa,2017,41
2017-10-22,0.0,vakcina protiv gripa,2017,42
2017-10-29,0.0,vakcina protiv gripa,2017,43
2017-11-05,0.0,vakcina protiv gripa,2017,44
2017-11-12,0.0,vakcina protiv gripa,2017,45
2017-11-19,0.0,vakcina protiv gripa,2017,46
2017-11-26,0.0,vakcina protiv gripa,2017,47
2017-12-03,0.0,vakcina protiv gripa,2017,48
2017-12-10,0.0,vakcina protiv gripa,2017,49
2017-12-17,0.0,vakcina protiv gripa,2017,50
2017-12-24,0.0,vakcina protiv gripa,2017,51
2017-12-31,0.0,vakcina protiv gripa,2017,52
2018-01-07,0.0,vakcina protiv gripa,2018,1
2018-01-14,0.0,vakcina protiv gripa,2018,2
2018-01-21,0.0,vakcina protiv gripa,2018,3
2018-01-28,0.0,vakcina protiv gripa,2018,4
2018-02-04,0.0,vakcina protiv gripa,2018,5
2018-02-11,0.0,vakcina protiv gripa,2018,6
2018-02-18,0.0,vakcina protiv gripa,2018,7
2018-02-25,0.0,vakcina protiv gripa,2018,8
2018-03-04,0.0,vakcina protiv gripa,2018,9
2018-03-11,0.0,vakcina protiv gripa,2018,10
2018-03-18,0.0,vakcina protiv gripa,2018,11
2018-03-25,0.0,vakcina protiv gripa,2018,12
2018-04-01,0.0,vakcina protiv gripa,2018,13
2018-04-08,0.0,vakcina protiv gripa,2018,14
2018-04-15,0.0,vakcina protiv gripa,2018,15
2018-04-22,0.0,vakcina protiv gripa,2018,16
2018-04-29,0.0,vakcina protiv gripa,2018,17
2018-05-06,0.0,vakcina protiv gripa,2018,18
2018-05-13,0.0,vakcina protiv gripa,2018,19
2018-05-20,0.0,vakcina protiv gripa,2018,20
2018-05-27,0.0,vakcina protiv gripa,2018,21
2018-06-03,0.0,vakcina protiv gripa,2018,22
2018-06-10,0.0,vakcina protiv gripa,2018,23
2018-06-17,0.0,vakcina protiv gripa,2018,24
2018-06-24,0.0,vakcina protiv gripa,2018,25
2018-07-01,0.0,vakcina protiv gripa,2018,26
2018-07-08,0.0,vakcina protiv gripa,2018,27
2018-07-15,0.0,vakcina protiv gripa,2018,28
2018-07-22,0.0,vakcina protiv gripa,2018,29
2018-07-29,0.0,vakcina protiv gripa,2018,30
2018-08-05,0.0,vakcina protiv gripa,2018,31
2018-08-12,0.0,vakcina protiv gripa,2018,32
2018-08-19,0.0,vakcina protiv gripa,2018,33
2018-08-26,0.0,vakcina protiv gripa,2018,34
2018-09-02,0.0,vakcina protiv gripa,2018,35
2018-09-09,0.0,vakcina protiv gripa,2018,36
2018-09-16,0.0,vakcina protiv gripa,2018,37
2018-09-23,0.0,vakcina protiv gripa,2018,38
2018-09-30,0.0,vakcina protiv gripa,2018,39
2018-10-07,0.0,vakcina protiv gripa,2018,40
2018-10-14,0.0,vakcina protiv gripa,2018,41
2018-10-21,0.0,vakcina protiv gripa,2018,42
2018-10-28,0.0,vakcina protiv gripa,2018,43
2018-11-04,0.0,vakcina protiv gripa,2018,44
2018-11-11,0.0,vakcina protiv gripa,2018,45
2018-11-18,0.0,vakcina protiv gripa,2018,46
2018-11-25,0.0,vakcina protiv gripa,2018,47
2018-12-02,0.0,vakcina protiv gripa,2018,48
2018-12-09,0.0,vakcina protiv gripa,2018,49
2018-12-16,0.0,vakcina protiv gripa,2018,50
2018-12-23,0.0,vakcina protiv gripa,2018,51
2018-12-30,0.0,vakcina protiv gripa,2018,52
2019-01-06,0.0,vakcina protiv gripa,2019,1
2019-01-13,0.0,vakcina protiv gripa,2019,2
2019-01-20,0.0,vakcina protiv gripa,2019,3
2019-01-27,0.0,vakcina protiv gripa,2019,4
2019-02-03,38.0,vakcina protiv gripa,2019,5
2019-02-10,30.0,vakcina protiv gripa,2019,6
2019-02-17,0.0,vakcina protiv gripa,2019,7
2019-02-24,0.0,vakcina protiv gripa,2019,8
2019-03-03,0.0,vakcina protiv gripa,2019,9
2019-03-10,0.0,vakcina protiv gripa,2019,10
2019-03-17,0.0,vakcina protiv gripa,2019,11
2019-03-24,0.0,vakcina protiv gripa,2019,12
2019-03-31,0.0,vakcina protiv gripa,2019,13
2019-04-07,0.0,vakcina protiv gripa,2019,14
2019-04-14,0.0,vakcina protiv gripa,2019,15
2019-04-21,0.0,vakcina protiv gripa,2019,16
2019-04-28,0.0,vakcina protiv gripa,2019,17
2019-05-05,0.0,vakcina protiv gripa,2019,18
2019-05-12,0.0,vakcina protiv gripa,2019,19
2019-05-19,0.0,vakcina protiv gripa,2019,20
2019-05-26,0.0,vakcina protiv gripa,2019,21
2019-06-02,0.0,vakcina protiv gripa,2019,22
2019-06-09,0.0,vakcina protiv gripa,2019,23
2019-06-16,0.0,vakcina protiv gripa,2019,24
2019-06-23,0.0,vakcina protiv gripa,2019,25
2019-06-30,0.0,vakcina protiv gripa,2019,26
2019-07-07,0.0,vakcina protiv gripa,2019,27
2019-07-14,0.0,vakcina protiv gripa,2019,28
2019-07-21,0.0,vakcina protiv gripa,2019,29
2019-07-28,0.0,vakcina protiv gripa,2019,30
2019-08-04,0.0,vakcina protiv gripa,2019,31
2019-08-11,0.0,vakcina protiv gripa,2019,32
2019-08-18,0.0,vakcina protiv gripa,2019,33
2019-08-25,0.0,vakcina protiv gripa,2019,34
2019-09-01,0.0,vakcina protiv gripa,2019,35
2019-09-08,0.0,vakcina protiv gripa,2019,36
2019-09-15,0.0,vakcina protiv gripa,2019,37
2019-09-22,0.0,vakcina protiv gripa,2019,38
2019-09-29,0.0,vakcina protiv gripa,2019,39
2019-10-06,0.0,vakcina protiv gripa,2019,40
2019-10-13,91.0,vakcina protiv gripa,2019,41
2019-10-20,54.0,vakcina protiv gripa,2019,42
2019-10-27,39.0,vakcina protiv gripa,2019,43
2019-11-03,23.0,vakcina protiv gripa,2019,44
2019-11-10,23.0,vakcina protiv gripa,2019,45
2019-11-17,21.0,vakcina protiv gripa,2019,46
2019-11-24,0.0,vakcina protiv gripa,2019,47
2019-12-01,0.0,vakcina protiv gripa,2019,48
2019-12-08,28.0,vakcina protiv gripa,2019,49
2019-12-15,27.0,vakcina protiv gripa,2019,50
2019-12-22,0.0,vakcina protiv gripa,2019,51
2019-12-29,0.0,vakcina protiv gripa,2019,52
2020-01-05,0.0,vakcina protiv gripa,2020,1
2020-01-12,0.0,vakcina protiv gripa,2020,2
2020-01-19,0.0,vakcina protiv gripa,2020,3
2020-01-26,0.0,vakcina protiv gripa,2020,4
2020-02-02,0.0,vakcina protiv gripa,2020,5
2020-02-09,0.0,vakcina protiv gripa,2020,6
2020-02-16,0.0,vakcina protiv gripa,2020,7
2020-02-23,0.0,vakcina protiv gripa,2020,8
2020-03-01,0.0,vakcina protiv gripa,2020,9
2020-03-08,0.0,vakcina protiv gripa,2020,10
2020-03-15,0.0,vakcina protiv gripa,2020,11
2020-03-22,0.0,vakcina protiv gripa,2020,12
2020-03-29,0.0,vakcina protiv gripa,2020,13
2020-04-05,0.0,vakcina protiv gripa,2020,14
2020-04-12,0.0,vakcina protiv gripa,2020,15
2020-04-19,0.0,vakcina protiv gripa,2020,16
2020-04-26,0.0,vakcina protiv gripa,2020,17
2020-05-03,0.0,vakcina protiv gripa,2020,18
2020-05-10,0.0,vakcina protiv gripa,2020,19
2020-05-17,0.0,vakcina protiv gripa,2020,20
2020-05-24,0.0,vakcina protiv gripa,2020,21
2020-05-31,0.0,vakcina protiv gripa,2020,22
2020-06-07,0.0,vakcina protiv gripa,2020,23
2020-06-14,0.0,vakcina protiv gripa,2020,24
2020-06-21,0.0,vakcina protiv gripa,2020,25
2020-06-28,0.0,vakcina protiv gripa,2020,26
2020-07-05,0.0,vakcina protiv gripa,2020,27
2020-07-12,0.0,vakcina protiv gripa,2020,28
2020-07-19,0.0,vakcina protiv gripa,2020,29
2020-07-26,0.0,vakcina protiv gripa,2020,30
2020-08-02,0.0,vakcina protiv gripa,2020,31
2020-08-09,0.0,vakcina protiv gripa,2020,32
2020-08-16,0.0,vakcina protiv gripa,2020,33
2020-08-23,0.0,vakcina protiv gripa,2020,34
2020-08-30,0.0,vakcina protiv gripa,2020,35
2020-09-06,0.0,vakcina protiv gripa,2020,36
2020-09-13,19.0,vakcina protiv gripa,2020,37
2020-09-20,21.0,vakcina protiv gripa,2020,38
2020-09-27,81.0,vakcina protiv gripa,2020,39
2020-10-04,98.0,vakcina protiv gripa,2020,40
2020-10-11,100.0,vakcina protiv gripa,2020,41
2020-10-18,84.0,vakcina protiv gripa,2020,42
2020-10-25,48.0,vakcina protiv gripa,2020,43
2020-11-01,37.0,vakcina protiv gripa,2020,44
2020-11-08,25.0,vakcina protiv gripa,2020,45
2020-11-15,29.0,vakcina protiv gripa,2020,46
2020-11-22,0.0,vakcina protiv gripa,2020,47
2020-11-29,35.0,vakcina protiv gripa,2020,48
2020-12-06,0.0,vakcina protiv gripa,2020,49
2020-12-13,0.0,vakcina protiv gripa,2020,50
2020-12-20,0.0,vakcina protiv gripa,2020,51
2020-12-27,0.0,vakcina protiv gripa,2020,52
2021-01-03,0.0,vakcina protiv gripa,2020,53
2021-01-10,25.0,vakcina protiv gripa,2021,1
2021-01-17,35.0,vakcina protiv gripa,2021,2
2021-01-24,24.0,vakcina protiv gripa,2021,3
2021-01-31,0.0,vakcina protiv gripa,2021,4
2021-02-07,0.0,vakcina protiv gripa,2021,5
2021-02-14,0.0,vakcina protiv gripa,2021,6
2021-02-21,0.0,vakcina protiv gripa,2021,7
2021-02-28,0.0,vakcina protiv gripa,2021,8
2021-03-07,0.0,vakcina protiv gripa,2021,9
2021-03-14,0.0,vakcina protiv gripa,2021,10
2021-03-21,0.0,vakcina protiv gripa,2021,11
2021-03-28,0.0,vakcina protiv gripa,2021,12
2021-04-04,0.0,vakcina protiv gripa,2021,13
2021-04-11,0.0,vakcina protiv gripa,2021,14
2021-04-18,0.0,vakcina protiv gripa,2021,15
2021-04-25,0.0,vakcina protiv gripa,2021,16
2021-05-02,0.0,vakcina protiv gripa,2021,17
2021-05-09,0.0,vakcina protiv gripa,2021,18
2021-05-16,0.0,vakcina protiv gripa,2021,19
2021-05-23,0.0,vakcina protiv gripa,2021,20
2021-05-30,0.0,vakcina protiv gripa,2021,21
2021-06-06,0.0,vakcina protiv gripa,2021,22
2021-06-13,0.0,vakcina protiv gripa,2021,23
2021-06-20,0.0,vakcina protiv gripa,2021,24
2021-06-27,0.0,vakcina protiv gripa,2021,25
2021-07-04,0.0,vakcina protiv gripa,2021,26
2021-07-11,0.0,vakcina protiv gripa,2021,27
2021-07-18,0.0,vakcina protiv gripa,2021,28
2021-07-25,0.0,vakcina protiv gripa,2021,29
2021-08-01,0.0,vakcina protiv gripa,2021,30
2021-08-08,0.0,vakcina protiv gripa,2021,31
2021-08-15,0.0,vakcina protiv gripa,2021,32
2021-08-22,0.0,vakcina protiv gripa,2021,33
2021-08-29,0.0,vakcina protiv gripa,2021,34
2021-09-05,0.0,vakcina protiv gripa,2021,35
2021-09-12,21.0,vakcina protiv gripa,2021,36
2021-09-19,28.0,vakcina protiv gripa,2021,37
2021-09-26,0.0,vakcina protiv gripa,2021,38
2021-10-03,20.0,vakcina protiv gripa,2021,39
2021-10-10,44.0,vakcina protiv gripa,2021,40
2021-10-17,54.0,vakcina protiv gripa,2021,41
2021-10-24,0.0,vakcina protiv gripa,2021,42
2021-10-31,40.0,vakcina protiv gripa,2021,43
2021-11-07,34.0,vakcina protiv gripa,2021,44
2021-11-14,22.0,vakcina protiv gripa,2021,45
2021-11-21,0.0,vakcina protiv gripa,2021,46
2021-11-28,0.0,vakcina protiv gripa,2021,47
2021-12-05,0.0,vakcina protiv gripa,2021,48
2021-12-12,0.0,vakcina protiv gripa,2021,49
2021-12-19,0.0,vakcina protiv gripa,2021,50
2021-12-26,0.0,vakcina protiv gripa,2021,51
2022-01-02,0.0,vakcina protiv gripa,2021,52
2022-01-09,0.0,vakcina protiv gripa,2022,1
2022-01-16,0.0,vakcina protiv gripa,2022,2
2022-01-23,0.0,vakcina protiv gripa,2022,3
2022-01-30,0.0,vakcina protiv gripa,2022,4
2022-02-06,0.0,vakcina protiv gripa,2022,5
2022-02-13,0.0,vakcina protiv gripa,2022,6
2022-02-20,0.0,vakcina protiv gripa,2022,7
2022-02-27,0.0,vakcina protiv gripa,2022,8
2022-03-06,0.0,vakcina protiv gripa,2022,9
2022-03-13,0.0,vakcina protiv gripa,2022,10
2022-03-20,0.0,vakcina protiv gripa,2022,11
2022-03-27,0.0,vakcina protiv gripa,2022,12
2022-04-03,0.0,vakcina protiv gripa,2022,13
2022-04-10,0.0,vakcina protiv gripa,2022,14
2022-04-17,0.0,vakcina protiv gripa,2022,15
2022-04-24,0.0,vakcina protiv gripa,2022,16
2022-05-01,0.0,vakcina protiv gripa,2022,17
2022-05-08,0.0,vakcina protiv gripa,2022,18
2022-05-15,0.0,vakcina protiv gripa,2022,19
2022-05-22,0.0,vakcina protiv gripa,2022,20
2022-05-29,0.0,vakcina protiv gripa,2022,21
2022-06-05,0.0,vakcina protiv gripa,2022,22
2022-06-12,0.0,vakcina protiv gripa,2022,23
2022-06-19,0.0,vakcina protiv gripa,2022,24
2022-06-26,0.0,vakcina protiv gripa,2022,25
2022-07-03,0.0,vakcina protiv gripa,2022,26
2022-07-10,0.0,vakcina protiv gripa,2022,27
2022-07-17,0.0,vakcina protiv gripa,2022,28
2022-07-24,0.0,vakcina protiv gripa,2022,29
2022-07-31,0.0,vakcina protiv gripa,2022,30
2022-08-07,0.0,vakcina protiv gripa,2022,31
2022-08-14,0.0,vakcina protiv gripa,2022,32
2022-08-21,0.0,vakcina protiv gripa,2022,33
2022-08-28,0.0,vakcina protiv gripa,2022,34
2022-09-04,0.0,vakcina protiv gripa,2022,35
2022-09-11,0.0,vakcina protiv gripa,2022,36
2022-09-18,0.0,vakcina protiv gripa,2022,37
2022-09-25,0.0,vakcina protiv gripa,2022,38
2022-10-02,0.0,vakcina protiv gripa,2022,39
2022-10-09,0.0,vakcina protiv gripa,2022,40
2022-10-16,0.0,vakcina protiv gripa,2022,41
2022-10-23,0.0,vakcina protiv gripa,2022,42
2022-10-30,0.0,vakcina protiv gripa,2022,43
2022-11-06,0.0,vakcina protiv gripa,2022,44
2022-11-13,0.0,vakcina protiv gripa,2022,45
2022-11-20,0.0,vakcina protiv gripa,2022,46
2022-11-27,0.0,vakcina protiv gripa,2022,47
2022-12-04,0.0,vakcina protiv gripa,2022,48
2022-12-11,0.0,vakcina protiv gripa,2022,49
2022-12-18,0.0,vakcina protiv gripa,2022,50
2022-12-25,0.0,vakcina protiv gripa,2022,51
2023-01-01,0.0,vakcina protiv gripa,2022,52
2023-01-08,0.0,vakcina protiv gripa,2023,1
2023-01-15,0.0,vakcina protiv gripa,2023,2
2023-01-22,0.0,vakcina protiv gripa,2023,3
2023-01-29,0.0,vakcina protiv gripa,2023,4
2023-02-05,0.0,vakcina protiv gripa,2023,5
2023-02-12,0.0,vakcina protiv gripa,2023,6
2023-02-19,0.0,vakcina protiv gripa,2023,7
2023-02-26,0.0,vakcina protiv gripa,2023,8
2023-03-05,0.0,vakcina protiv gripa,2023,9
2023-03-12,0.0,vakcina protiv gripa,2023,10
2023-03-19,0.0,vakcina protiv gripa,2023,11
2023-03-26,0.0,vakcina protiv gripa,2023,12
2023-04-02,0.0,vakcina protiv gripa,2023,13
2023-04-09,0.0,vakcina protiv gripa,2023,14
2023-04-16,0.0,vakcina protiv gripa,2023,15
2023-04-23,0.0,vakcina protiv gripa,2023,16
2023-04-30,0.0,vakcina protiv gripa,2023,17
2023-05-07,0.0,vakcina protiv gripa,2023,18
2023-05-14,0.0,vakcina protiv gripa,2023,19
2023-05-21,0.0,vakcina protiv gripa,2023,20
2023-05-28,0.0,vakcina protiv gripa,2023,21
2023-06-04,0.0,vakcina protiv gripa,2023,22
2023-06-11,0.0,vakcina protiv gripa,2023,23
2023-06-18,0.0,vakcina protiv gripa,2023,24
2023-06-25,0.0,vakcina protiv gripa,2023,25
2023-07-02,0.0,vakcina protiv gripa,2023,26
2023-07-09,0.0,vakcina protiv gripa,2023,27
2023-07-16,0.0,vakcina protiv gripa,2023,28
2023-07-23,0.0,vakcina protiv gripa,2023,29
2023-07-30,0.0,vakcina protiv gripa,2023,30
2023-08-06,0.0,vakcina protiv gripa,2023,31
2023-08-13,0.0,vakcina protiv gripa,2023,32
2023-08-20,0.0,vakcina protiv gripa,2023,33
2023-08-27,0.0,vakcina protiv gripa,2023,34
2023-09-03,0.0,vakcina protiv gripa,2023,35
2023-09-10,0.0,vakcina protiv gripa,2023,36
2023-09-17,0.0,vakcina protiv gripa,2023,37
2023-09-24,0.0,vakcina protiv gripa,2023,38
2023-10-01,0.0,vakcina protiv gripa,2023,39
2023-10-08,0.0,vakcina protiv gripa,2023,40
2023-10-15,0.0,vakcina protiv gripa,2023,41
2023-10-22,0.0,vakcina protiv gripa,2023,42
2023-10-29,0.0,vakcina protiv gripa,2023,43
2023-11-05,0.0,vakcina protiv gripa,2023,44
2023-11-12,0.0,vakcina protiv gripa,2023,45
2023-11-19,0.0,vakcina protiv gripa,2023,46
2023-11-26,0.0,vakcina protiv gripa,2023,47
2023-12-03,0.0,vakcina protiv gripa,2023,48
2023-12-10,0.0,vakcina protiv gripa,2023,49
2023-12-17,0.0,vakcina protiv gripa,2023,50
2023-12-24,0.0,vakcina protiv gripa,2023,51
2023-12-31,0.0,vakcina protiv gripa,2023,52
2024-01-07,0.0,vakcina protiv gripa,2024,1
2024-01-14,0.0,vakcina protiv gripa,2024,2
2024-01-21,0.0,vakcina protiv gripa,2024,3
2024-01-28,0.0,vakcina protiv gripa,2024,4
2024-02-04,0.0,vakcina protiv gripa,2024,5
2024-02-11,0.0,vakcina protiv gripa,2024,6
2024-02-18,0.0,vakcina protiv gripa,2024,7
2024-02-25,0.0,vakcina protiv gripa,2024,8
2024-03-03,0.0,vakcina protiv gripa,2024,9
2024-03-10,0.0,vakcina protiv gripa,2024,10
2024-03-17,0.0,vakcina protiv gripa,2024,11
2024-03-24,0.0,vakcina protiv gripa,2024,12
2024-03-31,0.0,vakcina protiv gripa,2024,13
2024-04-07,0.0,vakcina protiv gripa,2024,14
2024-04-14,0.0,vakcina protiv gripa,2024,15
2024-04-21,0.0,vakcina protiv gripa,2024,16
2024-04-28,0.0,vakcina protiv gripa,2024,17
2024-05-05,0.0,vakcina protiv gripa,2024,18
2024-05-12,0.0,vakcina protiv gripa,2024,19
2024-05-19,0.0,vakcina protiv gripa,2024,20
2024-05-26,0.0,vakcina protiv gripa,2024,21
2024-06-02,0.0,vakcina protiv gripa,2024,22
2024-06-09,0.0,vakcina protiv gripa,2024,23
2024-06-16,0.0,vakcina protiv gripa,2024,24
2024-06-23,0.0,vakcina protiv gripa,2024,25
2024-06-30,0.0,vakcina protiv gripa,2024,26
2024-07-07,0.0,vakcina protiv gripa,2024,27
2024-07-14,0.0,vakcina protiv gripa,2024,28
2024-07-21,0.0,vakcina protiv gripa,2024,29
2024-07-28,0.0,vakcina protiv gripa,2024,30
2024-08-04,0.0,vakcina protiv gripa,2024,31
2024-08-11,0.0,vakcina protiv gripa,2024,32
2024-08-18,0.0,vakcina protiv gripa,2024,33
2024-08-25,0.0,vakcina protiv gripa,2024,34
2024-09-01,0.0,vakcina protiv gripa,2024,35
2024-09-08,0.0,vakcina protiv gripa,2024,36
2024-09-15,0.0,vakcina protiv gripa,2024,37
2024-09-22,0.0,vakcina protiv gripa,2024,38
2024-09-29,0.0,vakcina protiv gripa,2024,39
2024-10-06,100.0,vakcina protiv gripa,2024,40
2024-10-13,0.0,vakcina protiv gripa,2024,41
2024-10-20,0.0,vakcina protiv gripa,2024,42
2024-10-27,0.0,vakcina protiv gripa,2024,43
2024-11-03,0.0,vakcina protiv gripa,2024,44
2024-11-10,0.0,vakcina protiv gripa,2024,45
2024-11-17,0.0,vakcina protiv gripa,2024,46
2024-11-24,0.0,vakcina protiv gripa,2024,47
2024-12-01,0.0,vakcina protiv gripa,2024,48
2024-12-08,0.0,vakcina protiv gripa,2024,49
2024-12-15,0.0,vakcina protiv gripa,2024,50
2024-12-22,0.0,vakcina protiv gripa,2024,51
2024-12-29,0.0,vakcina protiv gripa,2024,52
2025-01-05,0.0,vakcina protiv gripa,2025,1
2025-01-12,0.0,vakcina protiv gripa,2025,2
2025-01-19,0.0,vakcina protiv gripa,2025,3
2025-01-26,0.0,vakcina protiv gripa,2025,4
2025-02-02,0.0,vakcina protiv gripa,2025,5
2025-02-09,0.0,vakcina protiv gripa,2025,6
2025-02-16,0.0,vakcina protiv gripa,2025,7
2025-02-23,0.0,vakcina protiv gripa,2025,8
2025-03-02,0.0,vakcina protiv gripa,2025,9
2025-03-09,0.0,vakcina protiv gripa,2025,10
2025-03-16,0.0,vakcina protiv gripa,2025,11
2025-03-23,0.0,vakcina protiv gripa,2025,12
2025-03-30,0.0,vakcina protiv gripa,2025,13
2025-04-06,0.0,vakcina protiv gripa,2025,14
2025-04-13,0.0,vakcina protiv gripa,2025,15
2025-04-20,0.0,vakcina protiv gripa,2025,16
2025-04-27,0.0,vakcina protiv gripa,2025,17
2025-05-04,0.0,vakcina protiv gripa,2025,18
2025-05-11,0.0,vakcina protiv gripa,2025,19
2025-05-18,0.0,vakcina protiv gripa,2025,20
2025-05-25,0.0,vakcina protiv gripa,2025,21
2025-06-01,0.0,vakcina protiv gripa,2025,22
2025-06-08,0.0,vakcina protiv gripa,2025,23
2025-06-15,0.0,vakcina protiv gripa,2025,24
2025-06-22,0.0,vakcina protiv gripa,2025,25
2025-06-29,0.0,vakcina protiv gripa,2025,26
2025-07-06,0.0,vakcina protiv gripa,2025,27
2025-07-13,0.0,vakcina protiv gripa,2025,28
2025-07-20,0.0,vakcina protiv gripa,2025,29
2025-07-27,0.0,vakcina protiv gripa,2025,30
2025-08-03,0.0,vakcina protiv gripa,2025,31
2025-08-10,0.0,vakcina protiv gripa,2025,32
2025-08-17,0.0,vakcina protiv gripa,2025,33
2025-08-24,0.0,vakcina protiv gripa,2025,34
2025-08-31,0.0,vakcina protiv gripa,2025,35
2025-09-07,0.0,vakcina protiv gripa,2025,36
2025-09-14,0.0,vakcina protiv gripa,2025,37
2025-09-21,0.0,vakcina protiv gripa,2025,38
2025-09-28,0.0,vakcina protiv gripa,2025,39
2025-10-05,96.0,vakcina protiv gripa,2025,40
2025-10-12,80.0,vakcina protiv gripa,2025,41
2025-10-19,83.0,vakcina protiv gripa,2025,42
2025-10-26,0.0,vakcina protiv gripa,2025,43
2025-11-02,0.0,vakcina protiv gripa,2025,44
2025-11-09,0.0,vakcina protiv gripa,2025,45
2025-11-16,0.0,vakcina protiv gripa,2025,46
2025-11-23,0.0,vakcina protiv gripa,2025,47
2025-11-30,0.0,vakcina protiv gripa,2025,48
2025-12-07,0.0,vakcina protiv gripa,2025,49
2025-12-14,0.0,vakcina protiv gripa,2025,50
2025-12-21,0.0,vakcina protiv gripa,2025,51
2025-12-28,0.0,vakcina protiv gripa,2025,52
2026-01-04,0.0,vakcina protiv gripa,2026,1
2026-01-11,0.0,vakcina protiv gripa,2026,2
2026-01-18,0.0,vakcina protiv gripa,2026,3
2026-01-25,0.0,vakcina protiv gripa,2026,4
2026-02-01,0.0,vakcina protiv gripa,2026,5
2026-02-08,0.0,vakcina protiv gripa,2026,6
2026-02-15,0.0,vakcina protiv gripa,2026,7
2026-02-22,0.0,vakcina protiv gripa,2026,8
2026-03-01,0.0,vakcina protiv gripa,2026,9
2026-03-08,0.0,vakcina protiv gripa,2026,10
2026-03-15,0.0,vakcina protiv gripa,2026,11
2026-03-22,0.0,vakcina protiv gripa,2026,12
2026-03-29,0.0,vakcina protiv gripa,2026,13
2026-04-05,0.0,vakcina protiv gripa,2026,14
2026-04-12,0.0,vakcina protiv gripa,2026,15
2026-04-19,0.0,vakcina protiv gripa,2026,16
2026-04-26,0.0,vakcina protiv gripa,2026,17
2026-05-03,0.0,vakcina protiv gripa,2026,18
2026-05-10,0.0,vakcina protiv gripa,2026,19
2026-05-17,0.0,vakcina protiv gripa,2026,20
2026-05-24,0.0,vakcina protiv gripa,2026,21
2026-05-31,0.0,vakcina protiv gripa,2026,22
2026-06-07,0.0,vakcina protiv gripa,2026,23
2026-06-14,0.0,vakcina protiv gripa,2026,24
2026-06-21,0.0,vakcina protiv gripa,2026,25
2026-06-28,0.0,vakcina protiv gripa,2026,26
2026-07-05,0.0,vakcina protiv gripa,2026,27
2026-07-12,0.0,vakcina protiv gripa,2026,28
2026-07-19,0.0,vakcina protiv gripa,2026,29
2026-07-26,0.0,vakcina protiv gripa,2026,30
2026-08-02,0.0,vakcina protiv gripa,2026,31
2013-01-06,18.0,tenis,2013,1
2013-01-13,42.0,tenis,2013,2
2013-01-20,66.0,tenis,2013,3
2013-01-27,39.0,tenis,2013,4
2013-02-03,21.0,tenis,2013,5
2013-02-10,22.0,tenis,2013,6
2013-02-17,21.0,tenis,2013,7
2013-02-24,37.0,tenis,2013,8
2013-03-03,23.0,tenis,2013,9
2013-03-10,47.0,tenis,2013,10
2013-03-17,28.0,tenis,2013,11
2013-03-24,36.0,tenis,2013,12
2013-03-31,28.0,tenis,2013,13
2013-04-07,26.0,tenis,2013,14
2013-04-14,40.0,tenis,2013,15
2013-04-21,34.0,tenis,2013,16
2013-04-28,19.0,tenis,2013,17
2013-05-05,41.0,tenis,2013,18
2013-05-12,49.0,tenis,2013,19
2013-05-19,24.0,tenis,2013,20
2013-05-26,61.0,tenis,2013,21
2013-06-02,70.0,tenis,2013,22
2013-06-09,28.0,tenis,2013,23
2013-06-16,21.0,tenis,2013,24
2013-06-23,47.0,tenis,2013,25
2013-06-30,58.0,tenis,2013,26
2013-07-07,29.0,tenis,2013,27
2013-07-14,19.0,tenis,2013,28
2013-07-21,20.0,tenis,2013,29
2013-07-28,20.0,tenis,2013,30
2013-08-04,31.0,tenis,2013,31
2013-08-11,48.0,tenis,2013,32
2013-08-18,23.0,tenis,2013,33
2013-08-25,38.0,tenis,2013,34
2013-09-01,55.0,tenis,2013,35
