keyword,ISO_YEAR,ISO_WEEK,trend_value
lek za prehladu,2023,51,0.0
lek za prehladu,2023,52,80.32653061224491
lek za prehladu,2024,1,0.0
lek za prehladu,2024,2,73.63265306122449
lek za prehladu,2024,3,0.0
lek za prehladu,2024,4,116.4734693877551
lek za prehladu,2024,5,0.0
lek za prehladu,2024,6,0.0
lek za prehladu,2024,7,0.0
lek za prehladu,2024,8,0.0
lek za prehladu,2024,9,0.0
lek za prehladu,2024,10,0.0
lek za prehladu,2024,11,0.0
lek za prehladu,2024,12,0.0
lek za prehladu,2024,13,0.0
lek za prehladu,2024,14,0.0
lek za prehladu,2024,15,0.0
lek za prehladu,2024,16,0.0
lek za prehladu,2024,17,0.0
lek za prehladu,2024,18,0.0
lek za prehladu,2024,19,0.0
lek za prehladu,2024,20,0.0
lek za prehladu,2024,21,0.0
lek za prehladu,2024,22,0.0
lek za prehladu,2024,23,0.0
lek za prehladu,2024,24,0.0
lek za prehladu,2024,25,0.0
lek za prehladu,2024,26,0.0
lek za prehladu,2024,27,0.0
lek za prehladu,2024,28,0.0
lek za prehladu,2024,29,0.0
lek za prehladu,2024,30,0.0
lek za prehladu,2024,31,0.0
lek za prehladu,2024,32,0.0
lek za prehladu,2024,33,0.0
lek za prehladu,2024,34,0.0
lek za prehladu,2024,35,0.0
lek za prehladu,2024,36,0.0
lek za prehladu,2024,37,0.0
lek za prehladu,2024,38,0.0
lek za prehladu,2024,39,0.0
lek za prehladu,2024,40,103.08571428571429
lek za prehladu,2024,41,124.5061224489796
lek za prehladu,2024,42,0.0
lek za prehladu,2024,43,0.0
lek za prehladu,2024,44,0.0
lek za prehladu,2024,45,0.0
lek za prehladu,2024,46,0.0
lek za prehladu,2024,47,0.0
lek za prehladu,2024,48,0.0
lek za prehladu,2024,49,0.0
lek za prehladu,2024,50,0.0
lek za prehladu,2024,51,0.0
lek za prehladu,2024,52,0.0
lek za prehladu,2025,1,0.0
lek za prehladu,2025,2,0.0
lek za prehladu,2025,3,0.0
lek za prehladu,2025,4,0.0
lek za prehladu,2025,5,0.0
lek za prehladu,2025,6,0.0
lek za prehladu,2025,7,0.0
lek za prehladu,2025,8,0.0
lek za prehladu,2025,9,0.0
lek za prehladu,2025,10,0.0
lek za prehladu,2025,11,0.0
lek za prehladu,2025,12,0.0
lek za prehladu,2025,13,0.0
lek za prehladu,2025,14,0.0
lek za prehladu,2025,15,0.0
lek za prehladu,2025,16,0.0
lek za prehladu,2025,17,0.0
lek za prehladu,2025,18,0.0
lek za prehladu,2025,19,0.0
lek za prehladu,2025,20,0.0
lek za prehladu,2025,21,0.0
lek za prehladu,2025,22,0.0
lek za prehladu,2025,23,0.0
lek za prehladu,2025,24,0.0
lek za prehladu,2025,25,0.0
lek za prehladu,2025,26,0.0
lek za prehladu,2025,27,0.0
lek za prehladu,2025,28,0.0
lek za prehladu,2025,29,0.0
lek za prehladu,2025,30,0.0
lek za prehladu,2025,31,0.0
lek za prehladu,2025,32,0.0
lek za prehladu,2025,33,0.0
lek za prehladu,2025,34,0.0
lek za prehladu,2025,35,0.0
lek za prehladu,2025,36,0.0
lek za prehladu,2025,37,0.0
lek za prehladu,2025,38,0.0
lek za prehladu,2025,39,0.0
lek za prehladu,2025,40,0.0
lek za prehladu,2025,41,0.0
lek za prehladu,2025,42,0.0
lek za prehladu,2025,43,0.0
lek za prehladu,2025,44,0.0
lek za prehladu,2025,45,0.0
lek za prehladu,2025,46,0.0
lek za prehladu,2025,47,0.0
lek za prehladu,2025,48,0.0
lek za prehladu,2025,49,0.0
lek za prehladu,2025,50,0.0
lek za prehladu,2025,51,0.0
lek za prehladu,2025,52,0.0
lek za prehladu,2026,1,0.0
lek za prehladu,2026,2,0.0
lek za prehladu,2026,3,0.0
lek za prehladu,2026,4,0.0
lek za prehladu,2026,5,0.0
lek za prehladu,2026,6,0.0
lek za prehladu,2026,7,0.0
lek za prehladu,2026,8,0.0
lek za prehladu,2026,9,0.0
lek za prehladu,2026,10,0.0
lek za prehladu,2026,11,0.0
lek za prehladu,2026,12,0.0
lek za prehladu,2026,13,0.0
lek za prehladu,2026,14,0.0
lek za prehladu,2026,15,0.0
lek za prehladu,2026,16,0.0
lek za prehladu,2026,17,0.0
lek za prehladu,2026,18,0.0
lek za prehladu,2026,19,0.0
lek za prehladu,2026,20,0.0
lek za prehladu,2026,21,0.0
lek za prehladu,2026,22,0.0
lek za prehladu,2026,23,0.0
lek za prehladu,2026,24,0.0
lek za prehladu,2026,25,0.0
lek za prehladu,2026,26,0.0
lek za prehladu,2026,27,0.0
lek za prehladu,2026,28,0.0
lek za prehladu,2026,29,0.0
lek za prehladu,2026,30,84.0
lek za prehladu,2026,31,100.0
malaksalost,2013,1,0.0
malaksalost,2013,2,0.0
malaksalost,2013,3,0.0
malaksalost,2013,4,58.0
malaksalost,2013,5,67.0
malaksalost,2013,6,0.0
malaksalost,2013,7,88.0
malaksalost,2013,8,50.0
malaksalost,2013,9,43.0
malaksalost,2013,10,55.0
malaksalost,2013,11,0.0
malaksalost,2013,12,0.0
malaksalost,2013,13,47.0
malaksalost,2013,14,0.0
malaksalost,2013,15,0.0
malaksalost,2013,16,54.0
malaksalost,2013,17,0.0
malaksalost,2013,18,0.0
malaksalost,2013,19,0.0
malaksalost,2013,20,46.0
malaksalost,2013,21,59.0
malaksalost,2013,22,0.0
malaksalost,2013,23,0.0
malaksalost,2013,24,0.0
malaksalost,2013,25,0.0
malaksalost,2013,26,0.0
malaksalost,2013,27,0.0
malaksalost,2013,28,63.0
malaksalost,2013,29,0.0
malaksalost,2013,30,98.0
malaksalost,2013,31,90.0
malaksalost,2013,32,55.0
malaksalost,2013,33,0.0
malaksalost,2013,34,54.0
malaksalost,2013,35,0.0
malaksalost,2013,36,50.0
malaksalost,2013,37,0.0
malaksalost,2013,38,0.0
malaksalost,2013,39,0.0
malaksalost,2013,40,49.0
malaksalost,2013,41,0.0
malaksalost,2013,42,0.0
malaksalost,2013,43,0.0
malaksalost,2013,44,0.0
malaksalost,2013,45,0.0
malaksalost,2013,46,51.0
malaksalost,2013,47,0.0
malaksalost,2013,48,0.0
malaksalost,2013,49,0.0
malaksalost,2013,50,43.0
malaksalost,2013,51,0.0
malaksalost,2013,52,48.0
malaksalost,2014,1,62.0
malaksalost,2014,2,37.0
malaksalost,2014,3,0.0
malaksalost,2014,4,0.0
malaksalost,2014,5,36.0
malaksalost,2014,6,37.0
malaksalost,2014,7,0.0
malaksalost,2014,8,59.0
malaksalost,2014,9,0.0
malaksalost,2014,10,40.0
malaksalost,2014,11,47.0
malaksalost,2014,12,53.0
malaksalost,2014,13,0.0
malaksalost,2014,14,67.0
malaksalost,2014,15,46.0
malaksalost,2014,16,51.0
malaksalost,2014,17,0.0
malaksalost,2014,18,40.0
malaksalost,2014,19,37.0
malaksalost,2014,20,96.0
malaksalost,2014,21,52.0
malaksalost,2014,22,46.0
malaksalost,2014,23,0.0
malaksalost,2014,24,46.0
malaksalost,2014,25,49.0
malaksalost,2014,26,51.0
malaksalost,2014,27,55.0
malaksalost,2014,28,83.0
malaksalost,2014,29,0.0
malaksalost,2014,30,65.0
malaksalost,2014,31,0.0
malaksalost,2014,32,47.0
malaksalost,2014,33,98.0
malaksalost,2014,34,44.0
malaksalost,2014,35,0.0
malaksalost,2014,36,58.0
malaksalost,2014,37,0.0
malaksalost,2014,38,48.0
malaksalost,2014,39,0.0
malaksalost,2014,40,52.0
malaksalost,2014,41,61.0
malaksalost,2014,42,46.0
malaksalost,2014,43,53.0
malaksalost,2014,44,42.0
malaksalost,2014,45,70.0
malaksalost,2014,46,60.0
malaksalost,2014,47,55.0
malaksalost,2014,48,0.0
malaksalost,2014,49,46.0
malaksalost,2014,50,41.0
malaksalost,2014,51,39.0
malaksalost,2014,52,0.0
malaksalost,2015,1,0.0
malaksalost,2015,2,43.0
malaksalost,2015,3,44.0
malaksalost,2015,4,62.0
malaksalost,2015,5,60.0
malaksalost,2015,6,0.0
malaksalost,2015,7,0.0
malaksalost,2015,8,35.0
malaksalost,2015,9,51.0
malaksalost,2015,10,70.0
malaksalost,2015,11,55.0
malaksalost,2015,12,0.0
malaksalost,2015,13,52.0
malaksalost,2015,14,0.0
malaksalost,2015,15,83.0
malaksalost,2015,16,0.0
malaksalost,2015,17,46.0
malaksalost,2015,18,55.0
malaksalost,2015,19,46.0
malaksalost,2015,20,67.0
malaksalost,2015,21,73.0
malaksalost,2015,22,0.0
malaksalost,2015,23,100.0
malaksalost,2015,24,78.0
malaksalost,2015,25,74.0
malaksalost,2015,26,0.0
malaksalost,2015,27,66.0
malaksalost,2015,28,61.0
malaksalost,2015,29,58.0
malaksalost,2015,30,53.0
malaksalost,2015,31,86.0
malaksalost,2015,32,47.0
malaksalost,2015,33,63.0
malaksalost,2015,34,90.0
malaksalost,2015,35,50.0
malaksalost,2015,36,66.0
malaksalost,2015,37,71.0
malaksalost,2015,38,44.0
malaksalost,2015,39,47.0
malaksalost,2015,40,37.0
malaksalost,2015,41,57.0
malaksalost,2015,42,66.0
malaksalost,2015,43,90.0
malaksalost,2015,44,35.0
malaksalost,2015,45,56.0
malaksalost,2015,46,60.0
malaksalost,2015,47,0.0
malaksalost,2015,48,0.0
malaksalost,2015,49,48.0
malaksalost,2015,50,64.0
malaksalost,2015,51,48.0
malaksalost,2015,52,40.0
malaksalost,2015,53,36.6797385620915
malaksalost,2016,1,45.849673202614376
malaksalost,2016,2,62.879551820728295
malaksalost,2016,3,73.359477124183
malaksalost,2016,4,74.66946778711484
malaksalost,2016,5,86.4593837535014
malaksalost,2016,6,45.849673202614376
malaksalost,2016,7,68.11951447245565
malaksalost,2016,8,48.46965452847806
malaksalost,2016,9,57.639589169000935
malaksalost,2016,10,53.70961718020541
malaksalost,2016,11,73.359477124183
malaksalost,2016,12,65.49953314659197
malaksalost,2016,13,75.97945845004669
malaksalost,2016,14,85.14939309056956
malaksalost,2016,15,58.94957983193277
malaksalost,2016,16,0.0
malaksalost,2016,17,53.70961718020541
malaksalost,2016,18,0.0
malaksalost,2016,19,0.0
malaksalost,2016,20,60.25957049486461
malaksalost,2016,21,45.849673202614376
malaksalost,2016,22,0.0
malaksalost,2016,23,77.28944911297853
malaksalost,2016,24,53.70961718020541
malaksalost,2016,25,56.3295985060691
malaksalost,2016,26,65.49953314659197
malaksalost,2016,27,75.97945845004669
malaksalost,2016,28,70.73949579831933
malaksalost,2016,29,53.70961718020541
malaksalost,2016,30,0.0
malaksalost,2016,31,104.79925303454715
malaksalost,2016,32,0.0
malaksalost,2016,33,0.0
malaksalost,2016,34,58.94957983193277
malaksalost,2016,35,72.04948646125116
malaksalost,2016,36,75.97945845004669
malaksalost,2016,37,74.66946778711484
malaksalost,2016,38,60.25957049486461
malaksalost,2016,39,0.0
malaksalost,2016,40,68.11951447245565
malaksalost,2016,41,0.0
malaksalost,2016,42,0.0
malaksalost,2016,43,45.849673202614376
malaksalost,2016,44,64.18954248366013
malaksalost,2016,45,55.01960784313726
malaksalost,2016,46,64.18954248366013
malaksalost,2016,47,53.70961718020541
malaksalost,2016,48,58.94957983193277
malaksalost,2016,49,51.089635854341736
malaksalost,2016,50,57.639589169000935
malaksalost,2016,51,49.7796451914099
malaksalost,2016,52,47.15966386554622
malaksalost,2017,1,49.7796451914099
malaksalost,2017,2,64.18954248366013
malaksalost,2017,3,44.53968253968254
malaksalost,2017,4,53.70961718020541
malaksalost,2017,5,93.0093370681606
malaksalost,2017,6,58.94957983193277
malaksalost,2017,7,45.849673202614376
malaksalost,2017,8,77.28944911297853
malaksalost,2017,9,89.07936507936508
malaksalost,2017,10,77.28944911297853
malaksalost,2017,11,68.11951447245565
malaksalost,2017,12,79.90943043884221
malaksalost,2017,13,83.83940242763772
malaksalost,2017,14,95.62931839402428
malaksalost,2017,15,79.90943043884221
malaksalost,2017,16,60.25957049486461
malaksalost,2017,17,66.80952380952381
malaksalost,2017,18,0.0
malaksalost,2017,19,0.0
malaksalost,2017,20,60.25957049486461
malaksalost,2017,21,51.089635854341736
malaksalost,2017,22,51.089635854341736
malaksalost,2017,23,81.21942110177405
malaksalost,2017,24,61.56956115779645
malaksalost,2017,25,66.80952380952381
malaksalost,2017,26,94.31932773109244
malaksalost,2017,27,82.52941176470588
malaksalost,2017,28,81.21942110177405
malaksalost,2017,29,57.639589169000935
malaksalost,2017,30,69.42950513538749
malaksalost,2017,31,74.66946778711484
malaksalost,2017,32,130.99906629318394
malaksalost,2017,33,95.62931839402428
malaksalost,2017,34,70.73949579831933
malaksalost,2017,35,69.42950513538749
malaksalost,2017,36,64.18954248366013
malaksalost,2017,37,0.0
malaksalost,2017,38,93.0093370681606
malaksalost,2017,39,62.879551820728295
malaksalost,2017,40,0.0
malaksalost,2017,41,55.01960784313726
malaksalost,2017,42,62.879551820728295
malaksalost,2017,43,0.0
malaksalost,2017,44,87.76937441643324
malaksalost,2017,45,49.7796451914099
malaksalost,2017,46,74.66946778711484
malaksalost,2017,47,40.60971055088702
malaksalost,2017,48,49.7796451914099
malaksalost,2017,49,90.38935574229691
malaksalost,2017,50,0.0
malaksalost,2017,51,60.25957049486461
malaksalost,2017,52,55.01960784313726
malaksalost,2018,1,73.359477124183
malaksalost,2018,2,57.639589169000935
malaksalost,2018,3,78.59943977591037
malaksalost,2018,4,91.69934640522875
malaksalost,2018,5,74.66946778711484
malaksalost,2018,6,56.3295985060691
malaksalost,2018,7,58.94957983193277
malaksalost,2018,8,60.25957049486461
malaksalost,2018,9,102.17927170868347
malaksalost,2018,10,65.49953314659197
malaksalost,2018,11,68.11951447245565
malaksalost,2018,12,86.4593837535014
malaksalost,2018,13,95.62931839402428
malaksalost,2018,14,0.0
malaksalost,2018,15,75.97945845004669
malaksalost,2018,16,86.4593837535014
malaksalost,2018,17,86.4593837535014
malaksalost,2018,18,82.52941176470588
malaksalost,2018,19,53.70961718020541
malaksalost,2018,20,85.14939309056956
malaksalost,2018,21,47.15966386554622
malaksalost,2018,22,44.53968253968254
malaksalost,2018,23,47.15966386554622
malaksalost,2018,24,65.49953314659197
malaksalost,2018,25,65.49953314659197
malaksalost,2018,26,58.94957983193277
malaksalost,2018,27,63.52863106532937
malaksalost,2018,28,103.52813951387009
malaksalost,2018,29,61.175718803650504
malaksalost,2018,30,74.11673624288427
malaksalost,2018,31,56.46989428029278
malaksalost,2018,32,112.93978856058555
malaksalost,2018,33,109.41042016806725
malaksalost,2018,34,59.99926267281107
malaksalost,2018,35,51.764069756935044
malaksalost,2018,36,49.41115749525618
malaksalost,2018,37,82.3519291587603
malaksalost,2018,38,0.0
malaksalost,2018,39,77.64610463540257
malaksalost,2018,40,75.2931923737237
malaksalost,2018,41,102.35168338303065
malaksalost,2018,42,77.64610463540257
malaksalost,2018,43,38.82305231770128
malaksalost,2018,44,74.11673624288427
malaksalost,2018,45,63.52863106532937
malaksalost,2018,46,0.0
malaksalost,2018,47,45.881789102737876
malaksalost,2018,48,41.17596457938015
malaksalost,2018,49,56.46989428029278
malaksalost,2018,50,0.0
malaksalost,2018,51,54.11698201861391
malaksalost,2018,52,51.764069756935044
malaksalost,2019,1,57.646350411132204
malaksalost,2019,2,70.58736785036596
malaksalost,2019,3,51.764069756935044
malaksalost,2019,4,55.293438149453344
malaksalost,2019,5,64.7050871961688
malaksalost,2019,6,101.17522725219122
malaksalost,2019,7,43.52887684105902
malaksalost,2019,8,55.293438149453344
malaksalost,2019,9,89.41066594379689
malaksalost,2019,10,59.99926267281107
malaksalost,2019,11,71.7638239812054
malaksalost,2019,12,64.7050871961688
malaksalost,2019,13,79.99901689708143
malaksalost,2019,14,78.82256076624199
malaksalost,2019,15,0.0
malaksalost,2019,16,62.35217493448994
malaksalost,2019,17,65.88154332700823
malaksalost,2019,18,0.0
malaksalost,2019,19,78.82256076624199
malaksalost,2019,20,54.11698201861391
malaksalost,2019,21,0.0
malaksalost,2019,22,0.0
malaksalost,2019,23,57.646350411132204
malaksalost,2019,24,84.70484142043917
malaksalost,2019,25,76.46964850456312
malaksalost,2019,26,88.23420981295746
malaksalost,2019,27,56.46989428029278
malaksalost,2019,28,61.175718803650504
malaksalost,2019,29,54.11698201861391
malaksalost,2019,30,69.41091171952654
malaksalost,2019,31,104.70459564470951
malaksalost,2019,32,79.99901689708143
malaksalost,2019,33,101.17522725219122
malaksalost,2019,34,99.9987711213518
malaksalost,2019,35,56.46989428029278
malaksalost,2019,36,65.88154332700823
malaksalost,2019,37,64.7050871961688
malaksalost,2019,38,39.999508448540716
malaksalost,2019,39,45.881789102737876
malaksalost,2019,40,0.0
malaksalost,2019,41,68.2344555886871
malaksalost,2019,42,52.94052588777448
malaksalost,2019,43,0.0
malaksalost,2019,44,61.175718803650504
malaksalost,2019,45,77.64610463540257
malaksalost,2019,46,58.82280654197164
malaksalost,2019,47,62.35217493448994
malaksalost,2019,48,35.29368392518298
malaksalost,2019,49,77.64610463540257
malaksalost,2019,50,55.293438149453344
malaksalost,2019,51,0.0
malaksalost,2019,52,43.52887684105902
malaksalost,2020,1,48.23470136441674
malaksalost,2020,2,48.23470136441674
malaksalost,2020,3,44.70533297189844
malaksalost,2020,4,69.41091171952654
malaksalost,2020,5,57.646350411132204
malaksalost,2020,6,43.52887684105902
malaksalost,2020,7,74.11673624288427
malaksalost,2020,8,52.94052588777448
malaksalost,2020,9,65.88154332700823
malaksalost,2020,10,79.99901689708143
malaksalost,2020,11,59.99926267281107
malaksalost,2020,12,47.05824523357731
malaksalost,2020,13,48.23470136441674
malaksalost,2020,14,44.70533297189844
malaksalost,2020,15,59.99926267281107
malaksalost,2020,16,54.11698201861391
malaksalost,2020,17,65.88154332700823
malaksalost,2020,18,44.70533297189844
malaksalost,2020,19,55.293438149453344
malaksalost,2020,20,0.0
malaksalost,2020,21,32.940771663504115
malaksalost,2020,22,52.94052588777448
malaksalost,2020,23,48.23470136441674
malaksalost,2020,24,67.05799945784767
malaksalost,2020,25,87.05775368211803
malaksalost,2020,26,91.76357820547575
malaksalost,2020,27,117.64561308394327
malaksalost,2020,28,81.17547302792086
malaksalost,2020,29,74.11673624288427
malaksalost,2020,30,64.7050871961688
malaksalost,2020,31,95.29294659799406
malaksalost,2020,32,79.99901689708143
malaksalost,2020,33,58.82280654197164
malaksalost,2020,34,52.94052588777448
malaksalost,2020,35,0.0
malaksalost,2020,36,67.05799945784767
malaksalost,2020,37,56.46989428029278
malaksalost,2020,38,69.41091171952654
malaksalost,2020,39,39.999508448540716
malaksalost,2020,40,0.0
malaksalost,2020,41,0.0
malaksalost,2020,42,0.0
malaksalost,2020,43,64.7050871961688
malaksalost,2020,44,64.7050871961688
malaksalost,2020,45,34.11722779434355
malaksalost,2020,46,68.2344555886871
malaksalost,2020,47,59.99926267281107
malaksalost,2020,48,82.3519291587603
malaksalost,2020,49,55.293438149453344
malaksalost,2020,50,72.94028011204483
malaksalost,2020,51,54.11698201861391
malaksalost,2020,52,55.293438149453344
malaksalost,2020,53,77.64610463540255
malaksalost,2021,1,49.41115749525617
malaksalost,2021,2,52.94052588777446
malaksalost,2021,3,56.46989428029276
malaksalost,2021,4,71.76382398120539
malaksalost,2021,5,43.528876841059
malaksalost,2021,6,31.76431553266468
malaksalost,2021,7,39.99950844854071
malaksalost,2021,8,70.58736785036595
malaksalost,2021,9,44.705332971898436
malaksalost,2021,10,36.47014005602241
malaksalost,2021,11,61.1757188036505
malaksalost,2021,12,54.116982018613896
malaksalost,2021,13,50.5876136260956
malaksalost,2021,14,49.41115749525617
malaksalost,2021,15,42.352420710219576
malaksalost,2021,16,56.46989428029276
malaksalost,2021,17,76.46964850456311
malaksalost,2021,18,64.70508719616879
malaksalost,2021,19,32.94077166350411
malaksalost,2021,20,52.94052588777446
malaksalost,2021,21,34.11722779434354
malaksalost,2021,22,65.88154332700822
malaksalost,2021,23,0.0
malaksalost,2021,24,36.47014005602241
malaksalost,2021,25,43.528876841059
malaksalost,2021,26,43.528876841059
malaksalost,2021,27,35.293683925182975
malaksalost,2021,28,76.46964850456311
malaksalost,2021,29,0.0
malaksalost,2021,30,64.70508719616879
malaksalost,2021,31,69.41091171952652
malaksalost,2021,32,79.99901689708142
malaksalost,2021,33,76.46964850456311
malaksalost,2021,34,47.0582452335773
malaksalost,2021,35,90.58712207463631
malaksalost,2021,36,88.23420981295745
malaksalost,2021,37,56.46989428029276
malaksalost,2021,38,62.35217493448992
malaksalost,2021,39,56.46989428029276
malaksalost,2021,40,56.46989428029276
malaksalost,2021,41,41.17596457938014
malaksalost,2021,42,63.52863106532936
malaksalost,2021,43,0.0
malaksalost,2021,44,59.999262672811064
malaksalost,2021,45,57.6463504111322
malaksalost,2021,46,77.64610463540255
malaksalost,2021,47,39.99950844854071
malaksalost,2021,48,50.5876136260956
malaksalost,2021,49,0.0
malaksalost,2021,50,0.0
malaksalost,2021,51,0.0
malaksalost,2021,52,62.35217493448992
malaksalost,2022,1,70.58736785036595
malaksalost,2022,2,83.52838528959971
malaksalost,2022,3,61.1757188036505
malaksalost,2022,4,56.46989428029276
malaksalost,2022,5,57.6463504111322
malaksalost,2022,6,42.352420710219576
malaksalost,2022,7,34.11722779434354
malaksalost,2022,8,37.64659618686184
malaksalost,2022,9,34.11722779434354
malaksalost,2022,10,35.293683925182975
malaksalost,2022,11,44.705332971898436
malaksalost,2022,12,38.823052317701276
malaksalost,2022,13,49.41115749525617
malaksalost,2022,14,34.11722779434354
malaksalost,2022,15,36.47014005602241
malaksalost,2022,16,49.41115749525617
malaksalost,2022,17,44.705332971898436
malaksalost,2022,18,34.11722779434354
malaksalost,2022,19,42.352420710219576
malaksalost,2022,20,39.99950844854071
malaksalost,2022,21,39.99950844854071
malaksalost,2022,22,44.705332971898436
malaksalost,2022,23,29.411403270985815
malaksalost,2022,24,29.411403270985815
malaksalost,2022,25,39.99950844854071
malaksalost,2022,26,50.5876136260956
malaksalost,2022,27,52.94052588777446
malaksalost,2022,28,58.82280654197163
malaksalost,2022,29,67.05799945784766
malaksalost,2022,30,75.29319237372368
malaksalost,2022,31,78.82256076624198
malaksalost,2022,32,76.46964850456311
malaksalost,2022,33,65.88154332700822
malaksalost,2022,34,49.41115749525617
malaksalost,2022,35,61.1757188036505
malaksalost,2022,36,44.705332971898436
malaksalost,2022,37,38.823052317701276
malaksalost,2022,38,42.352420710219576
malaksalost,2022,39,39.99950844854071
malaksalost,2022,40,42.352420710219576
malaksalost,2022,41,44.705332971898436
malaksalost,2022,42,28.23494714014638
malaksalost,2022,43,36.47014005602241
malaksalost,2022,44,32.94077166350411
malaksalost,2022,45,37.64659618686184
malaksalost,2022,46,0.0
malaksalost,2022,47,28.23494714014638
malaksalost,2022,48,0.0
malaksalost,2022,49,39.99950844854071
malaksalost,2022,50,37.64659618686184
malaksalost,2022,51,44.705332971898436
malaksalost,2022,52,35.293683925182975
malaksalost,2023,1,42.352420710219576
malaksalost,2023,2,42.352420710219576
malaksalost,2023,3,43.528876841059
malaksalost,2023,4,0.0
malaksalost,2023,5,32.94077166350411
malaksalost,2023,6,50.5876136260956
malaksalost,2023,7,55.29343814945333
malaksalost,2023,8,48.234701364416736
malaksalost,2023,9,42.352420710219576
malaksalost,2023,10,39.99950844854071
malaksalost,2023,11,47.0582452335773
malaksalost,2023,12,29.411403270985815
malaksalost,2023,13,36.47014005602241
malaksalost,2023,14,38.823052317701276
malaksalost,2023,15,52.94052588777446
malaksalost,2023,16,48.234701364416736
malaksalost,2023,17,28.23494714014638
malaksalost,2023,18,27.058491009306948
malaksalost,2023,19,0.0
malaksalost,2023,20,36.47014005602241
malaksalost,2023,21,42.352420710219576
malaksalost,2023,22,37.64659618686184
malaksalost,2023,23,0.0
malaksalost,2023,24,41.17596457938014
malaksalost,2023,25,48.234701364416736
malaksalost,2023,26,47.0582452335773
malaksalost,2023,27,56.188567814222466
malaksalost,2023,28,0.0
malaksalost,2023,29,72.03662540284932
malaksalost,2023,30,30.975748923225208
malaksalost,2023,31,45.38307400379507
malaksalost,2023,32,49.70527152796603
malaksalost,2023,33,55.468201560193975
malaksalost,2023,34,47.54417276588055
malaksalost,2023,35,43.942341495738084
malaksalost,2023,36,40.34051022559562
malaksalost,2023,37,33.136847685310684
malaksalost,2023,38,0.0
malaksalost,2023,39,0.0
malaksalost,2023,40,43.942341495738084
malaksalost,2023,41,0.0
malaksalost,2023,42,46.103440257823564
malaksalost,2023,43,36.73867895545315
malaksalost,2023,44,30.255382669196713
malaksalost,2023,45,33.85721393933918
malaksalost,2023,46,0.0
malaksalost,2023,47,61.951497846450415
malaksalost,2023,48,32.41648143128219
malaksalost,2023,49,40.34051022559562
malaksalost,2023,50,56.188567814222466
malaksalost,2023,51,32.41648143128219
malaksalost,2023,52,33.136847685310684
malaksalost,2024,1,43.942341495738084
malaksalost,2024,2,0.0
malaksalost,2024,3,54.027469052136986
malaksalost,2024,4,38.89977771753863
malaksalost,2024,5,36.73867895545315
malaksalost,2024,6,0.0
malaksalost,2024,7,0.0
malaksalost,2024,8,52.586736544080004
malaksalost,2024,9,38.89977771753863
malaksalost,2024,10,42.501608987681095
malaksalost,2024,11,0.0
malaksalost,2024,12,0.0
malaksalost,2024,13,33.85721393933918
malaksalost,2024,14,53.307102798108495
malaksalost,2024,15,0.0
malaksalost,2024,16,44.662707749766575
malaksalost,2024,17,0.0
malaksalost,2024,18,50.425637781994524
malaksalost,2024,19,0.0
malaksalost,2024,20,45.38307400379507
malaksalost,2024,21,37.459045209481644
malaksalost,2024,22,69.15516038673535
malaksalost,2024,23,34.57758019336767
malaksalost,2024,24,0.0
malaksalost,2024,25,0.0
malaksalost,2024,26,63.392230354507404
malaksalost,2024,27,54.027469052136986
malaksalost,2024,28,43.942341495738084
malaksalost,2024,29,60.510765338393426
malaksalost,2024,30,37.459045209481644
malaksalost,2024,31,0.0
malaksalost,2024,32,47.54417276588055
malaksalost,2024,33,37.459045209481644
malaksalost,2024,34,56.188567814222466
malaksalost,2024,35,48.984905273937535
malaksalost,2024,36,0.0
malaksalost,2024,37,0.0
malaksalost,2024,38,64.1125966085359
malaksalost,2024,39,0.0
malaksalost,2024,40,0.0
malaksalost,2024,41,46.103440257823564
malaksalost,2024,42,58.349666576307946
malaksalost,2024,43,0.0
malaksalost,2024,44,41.06087647962411
malaksalost,2024,45,0.0
malaksalost,2024,46,0.0
malaksalost,2024,47,0.0
malaksalost,2024,48,0.0
malaksalost,2024,49,0.0
malaksalost,2024,50,66.99406162464987
malaksalost,2024,51,0.0
malaksalost,2024,52,0.0
malaksalost,2025,1,38.89977771753863
malaksalost,2025,2,0.0
malaksalost,2025,3,0.0
malaksalost,2025,4,45.38307400379507
malaksalost,2025,5,0.0
malaksalost,2025,6,0.0
malaksalost,2025,7,0.0
malaksalost,2025,8,0.0
malaksalost,2025,9,0.0
malaksalost,2025,10,0.0
malaksalost,2025,11,43.942341495738084
malaksalost,2025,12,38.17941146351014
malaksalost,2025,13,0.0
malaksalost,2025,14,38.89977771753863
malaksalost,2025,15,0.0
malaksalost,2025,16,39.620143971567124
malaksalost,2025,17,0.0
malaksalost,2025,18,0.0
malaksalost,2025,19,0.0
malaksalost,2025,20,0.0
malaksalost,2025,21,0.0
malaksalost,2025,22,0.0
malaksalost,2025,23,0.0
malaksalost,2025,24,41.06087647962411
malaksalost,2025,25,46.823806511852055
malaksalost,2025,26,44.662707749766575
malaksalost,2025,27,0.0
malaksalost,2025,28,0.0
malaksalost,2025,29,0.0
malaksalost,2025,30,0.0
malaksalost,2025,31,0.0
malaksalost,2025,32,0.0
malaksalost,2025,33,0.0
malaksalost,2025,34,0.0
malaksalost,2025,35,46.823806511852055
malaksalost,2025,36,67.71442787867836
malaksalost,2025,37,0.0
malaksalost,2025,38,0.0
malaksalost,2025,39,0.0
malaksalost,2025,40,0.0
