keyword,ISO_YEAR,ISO_WEEK,trend_value,date,INF_ALL,ILI_ACTIVITY
bol u grlu,2021,8,78.64232558713772,2021-02-22,0.0,1.0
bol u grlu,2021,9,88.47261628552992,2021-03-01,0.0,1.0
bol u grlu,2021,10,78.64232558713772,2021-03-08,,
bol u grlu,2021,11,74.71020930778083,2021-03-15,,
bol u grlu,2021,12,88.47261628552992,2021-03-22,,
bol u grlu,2021,13,68.8120348887455,2021-03-29,,
bol u grlu,2021,14,43.25327907292574,2021-04-05,,
bol u grlu,2021,15,68.8120348887455,2021-04-12,,
bol u grlu,2021,16,86.50655814585149,2021-04-19,,
bol u grlu,2021,17,82.5744418664946,2021-04-26,,
bol u grlu,2021,18,55.0496279109964,2021-05-03,,
bol u grlu,2021,19,39.32116279356886,2021-05-10,,
bol u grlu,2021,20,66.84597674906706,2021-05-17,,
bol u grlu,2021,21,80.60838372681616,2021-05-24,,
bol u grlu,2021,22,70.77809302842394,2021-05-31,,
bol u grlu,2021,23,68.8120348887455,2021-06-07,,
bol u grlu,2021,24,72.74415116810239,2021-06-14,,
bol u grlu,2021,25,45.21933721260419,2021-06-21,,
bol u grlu,2021,26,96.3368488442437,2021-06-28,,
bol u grlu,2021,27,88.47261628552992,2021-07-05,,
bol u grlu,2021,28,55.0496279109964,2021-07-12,,
bol u grlu,2021,29,58.98174419035329,2021-07-19,,
bol u grlu,2021,30,55.0496279109964,2021-07-26,,
bol u grlu,2021,31,57.01568605067485,2021-08-02,,
bol u grlu,2021,32,88.47261628552992,2021-08-09,,
bol u grlu,2021,33,94.37079070456524,2021-08-16,,
bol u grlu,2021,34,74.71020930778083,2021-08-23,,
bol u grlu,2021,35,129.75983721877722,2021-08-30,,
bol u grlu,2021,36,127.79377907909878,2021-09-06,,
bol u grlu,2021,37,114.03137210134967,2021-09-13,,
bol u grlu,2021,38,114.03137210134967,2021-09-20,,
bol u grlu,2021,39,70.77809302842394,2021-09-27,,
bol u grlu,2021,40,125.82772093942036,2021-10-04,0.0,1.0
bol u grlu,2021,41,149.42041861556166,2021-10-11,0.0,1.0
bol u grlu,2021,42,123.86166279974192,2021-10-18,0.0,1.0
bol u grlu,2021,43,110.0992558219928,2021-10-25,0.0,1.0
bol u grlu,2021,44,108.13319768231436,2021-11-01,0.0,1.0
bol u grlu,2021,45,76.67626744745927,2021-11-08,0.0,1.0
bol u grlu,2021,46,64.87991860938861,2021-11-15,0.0,1.0
bol u grlu,2021,47,74.71020930778083,2021-11-22,0.0,1.0
bol u grlu,2021,48,98.30290698392214,2021-11-29,0.0,1.0
bol u grlu,2021,49,86.50655814585149,2021-12-06,0.0,1.0
bol u grlu,2021,50,110.0992558219928,2021-12-13,1.0,1.0
bol u grlu,2021,51,106.16713954263592,2021-12-20,1.0,1.0
bol u grlu,2021,52,196.60581396784428,2021-12-27,12.0,1.0
bol u grlu,2022,1,121.89560466006346,2022-01-03,21.0,1.0
bol u grlu,2022,2,115.99743024102813,2022-01-10,16.0,1.0
bol u grlu,2022,3,110.0992558219928,2022-01-17,19.0,1.0
bol u grlu,2022,4,106.16713954263592,2022-01-24,7.0,1.0
bol u grlu,2022,5,88.47261628552992,2022-01-31,4.0,1.0
bol u grlu,2022,6,74.71020930778083,2022-02-07,31.0,1.0
bol u grlu,2022,7,74.71020930778083,2022-02-14,25.0,1.0
bol u grlu,2022,8,60.94780233003173,2022-02-21,12.0,1.0
bol u grlu,2022,9,70.77809302842394,2022-02-28,3.0,1.0
bol u grlu,2022,10,94.37079070456524,2022-03-07,34.0,1.0
bol u grlu,2022,11,96.3368488442437,2022-03-14,77.0,1.0
bol u grlu,2022,12,100.2689651236006,2022-03-21,77.0,1.0
bol u grlu,2022,13,74.71020930778083,2022-03-28,66.0,1.0
bol u grlu,2022,14,74.71020930778083,2022-04-04,43.0,1.0
bol u grlu,2022,15,82.5744418664946,2022-04-11,32.0,1.0
bol u grlu,2022,16,94.37079070456524,2022-04-18,17.0,1.0
bol u grlu,2022,17,82.5744418664946,2022-04-25,8.0,1.0
bol u grlu,2022,18,88.47261628552992,2022-05-02,4.0,1.0
bol u grlu,2022,19,84.54050000617305,2022-05-09,3.0,1.0
bol u grlu,2022,20,55.0496279109964,2022-05-16,4.0,1.0
bol u grlu,2022,21,64.87991860938861,2022-05-23,3.0,1.0
bol u grlu,2022,22,72.74415116810239,2022-05-30,0.0,1.0
bol u grlu,2022,23,68.8120348887455,2022-06-06,0.0,1.0
bol u grlu,2022,24,80.60838372681616,2022-06-13,0.0,1.0
bol u grlu,2022,25,53.08356977131796,2022-06-20,0.0,1.0
bol u grlu,2022,26,60.94780233003173,2022-06-27,,
bol u grlu,2022,27,62.91386046971017,2022-07-04,0.0,1.0
bol u grlu,2022,28,58.98174419035329,2022-07-11,0.0,1.0
bol u grlu,2022,29,82.5744418664946,2022-07-18,0.0,1.0
bol u grlu,2022,30,96.3368488442437,2022-07-25,0.0,1.0
bol u grlu,2022,31,72.74415116810239,2022-08-01,0.0,1.0
bol u grlu,2022,32,84.54050000617305,2022-08-08,0.0,1.0
bol u grlu,2022,33,76.67626744745927,2022-08-15,,
bol u grlu,2022,34,60.94780233003173,2022-08-22,,
bol u grlu,2022,35,66.84597674906706,2022-08-29,,
bol u grlu,2022,36,45.21933721260419,2022-09-05,,
bol u grlu,2022,37,92.4047325648868,2022-09-12,,
bol u grlu,2022,38,90.43867442520838,2022-09-19,,
bol u grlu,2022,39,100.2689651236006,2022-09-26,,
bol u grlu,2022,40,100.2689651236006,2022-10-03,0.0,1.0
bol u grlu,2022,41,100.2689651236006,2022-10-10,0.0,1.0
bol u grlu,2022,42,86.50655814585149,2022-10-17,0.0,1.0
bol u grlu,2022,43,80.60838372681616,2022-10-24,0.0,1.0
bol u grlu,2022,44,90.43867442520838,2022-10-31,0.0,1.0
bol u grlu,2022,45,82.5744418664946,2022-11-07,1.0,1.0
bol u grlu,2022,46,84.54050000617305,2022-11-14,0.0,1.0
bol u grlu,2022,47,80.60838372681616,2022-11-21,0.0,1.0
bol u grlu,2022,48,96.3368488442437,2022-11-28,2.0,1.0
bol u grlu,2022,49,84.54050000617305,2022-12-05,5.0,1.0
bol u grlu,2022,50,94.37079070456524,2022-12-12,26.0,1.0
bol u grlu,2022,51,96.3368488442437,2022-12-19,36.0,1.0
bol u grlu,2022,52,114.03137210134967,2022-12-26,31.0,1.0
bol u grlu,2023,1,117.96348838070658,2023-01-02,24.0,1.0
bol u grlu,2023,2,106.16713954263592,2023-01-09,78.0,1.0
bol u grlu,2023,3,106.16713954263592,2023-01-16,72.0,1.0
bol u grlu,2023,4,98.30290698392214,2023-01-23,58.0,1.0
bol u grlu,2023,5,76.67626744745927,2023-01-30,75.0,1.0
bol u grlu,2023,6,114.03137210134967,2023-02-06,91.0,1.0
bol u grlu,2023,7,96.3368488442437,2023-02-13,70.0,1.0
bol u grlu,2023,8,106.16713954263592,2023-02-20,85.0,1.0
bol u grlu,2023,9,88.47261628552992,2023-02-27,33.0,1.0
bol u grlu,2023,10,66.84597674906706,2023-03-06,32.0,1.0
bol u grlu,2023,11,82.5744418664946,2023-03-13,26.0,1.0
bol u grlu,2023,12,58.98174419035329,2023-03-20,25.0,1.0
bol u grlu,2023,13,70.77809302842394,2023-03-27,10.0,1.0
bol u grlu,2023,14,88.47261628552992,2023-04-03,12.0,1.0
bol u grlu,2023,15,80.60838372681616,2023-04-10,3.0,1.0
bol u grlu,2023,16,51.11751163163952,2023-04-17,1.0,1.0
bol u grlu,2023,17,68.8120348887455,2023-04-24,1.0,1.0
bol u grlu,2023,18,64.87991860938861,2023-05-01,0.0,1.0
bol u grlu,2023,19,72.74415116810239,2023-05-08,0.0,1.0
bol u grlu,2023,20,76.67626744745927,2023-05-15,0.0,1.0
bol u grlu,2023,21,72.74415116810239,2023-05-22,0.0,1.0
bol u grlu,2023,22,72.74415116810239,2023-05-29,0.0,1.0
bol u grlu,2023,23,80.60838372681616,2023-06-05,0.0,1.0
bol u grlu,2023,24,62.91386046971017,2023-06-12,0.0,1.0
bol u grlu,2023,25,68.8120348887455,2023-06-19,0.0,1.0
bol u grlu,2023,26,60.94780233003173,2023-06-26,,
bol u grlu,2023,27,56.085580653553194,2023-07-03,,
bol u grlu,2023,28,50.986891503230176,2023-07-10,0.0,1.0
bol u grlu,2023,29,42.064185490164895,2023-07-17,0.0,1.0
bol u grlu,2023,30,58.6349252287147,2023-07-24,0.0,1.0
bol u grlu,2023,31,43.338857777745645,2023-07-31,0.0,1.0
bol u grlu,2023,32,67.55763124177999,2023-08-07,0.0,1.0
bol u grlu,2023,33,35.69082405226112,2023-08-14,0.0,1.0
bol u grlu,2023,34,38.240168627422634,2023-08-21,0.0,1.0
bol u grlu,2023,35,66.28295895419923,2023-08-28,0.0,1.0
bol u grlu,2023,36,82.85369869274903,2023-09-04,0.0,1.0
bol u grlu,2023,37,59.909597516295456,2023-09-11,0.0,1.0
bol u grlu,2023,38,65.00828666661847,2023-09-18,0.0,1.0
bol u grlu,2023,39,56.085580653553194,2023-09-25,0.0,1.0
bol u grlu,2023,40,90.50173241823356,2023-10-02,0.0,1.0
bol u grlu,2023,41,72.656320392103,2023-10-09,0.0,1.0
bol u grlu,2023,42,61.184269803876205,2023-10-16,0.0,1.0
bol u grlu,2023,43,79.02968183000677,2023-10-23,0.0,1.0
bol u grlu,2023,44,70.10697581694149,2023-10-30,0.0,1.0
bol u grlu,2023,45,73.93099267968375,2023-11-06,1.0,1.0
bol u grlu,2023,46,75.20566496726451,2023-11-13,0.0,1.0
bol u grlu,2023,47,82.85369869274903,2023-11-20,1.0,1.0
bol u grlu,2023,48,80.30435411758752,2023-11-27,1.0,1.0
bol u grlu,2023,49,81.57902640516828,2023-12-04,3.0,1.0
bol u grlu,2023,50,90.50173241823356,2023-12-11,7.0,1.0
bol u grlu,2023,51,101.97378300646037,2023-12-18,7.0,1.0
bol u grlu,2023,52,94.32574928097584,2023-12-25,21.0,1.0
bol u grlu,2024,1,84.12837098032979,2024-01-01,10.0,1.0
bol u grlu,2024,2,75.20566496726451,2024-01-08,21.0,1.0
bol u grlu,2024,3,76.48033725484527,2024-01-15,46.0,1.0
bol u grlu,2024,4,66.28295895419923,2024-01-22,93.0,1.0
bol u grlu,2024,5,61.184269803876205,2024-01-29,130.0,1.0
bol u grlu,2024,6,77.75500954242601,2024-02-05,119.0,1.0
bol u grlu,2024,7,61.184269803876205,2024-02-12,48.0,1.0
bol u grlu,2024,8,44.6135300653264,2024-02-19,82.0,1.0
bol u grlu,2024,9,52.261563790810925,2024-02-26,32.0,1.0
bol u grlu,2024,10,73.93099267968375,2024-03-04,22.0,1.0
bol u grlu,2024,11,66.28295895419923,2024-03-11,4.0,1.0
bol u grlu,2024,12,50.986891503230176,2024-03-18,1.0,1.0
bol u grlu,2024,13,48.43754692806866,2024-03-25,0.0,1.0
bol u grlu,2024,14,72.656320392103,2024-04-01,3.0,1.0
bol u grlu,2024,15,50.986891503230176,2024-04-08,2.0,1.0
bol u grlu,2024,16,68.83230352936073,2024-04-15,0.0,1.0
bol u grlu,2024,17,68.83230352936073,2024-04-22,1.0,1.0
bol u grlu,2024,18,62.45894209145696,2024-04-29,0.0,1.0
bol u grlu,2024,19,50.986891503230176,2024-05-06,1.0,1.0
bol u grlu,2024,20,36.96549633984188,2024-05-13,0.0,1.0
bol u grlu,2024,21,52.261563790810925,2024-05-20,0.0,1.0
bol u grlu,2024,22,44.6135300653264,2024-05-27,0.0,1.0
bol u grlu,2024,23,54.81090836597244,2024-06-03,0.0,1.0
bol u grlu,2024,24,26.76811803919584,2024-06-10,0.0,1.0
bol u grlu,2024,25,40.78951320258414,2024-06-17,0.0,1.0
bol u grlu,2024,26,36.96549633984188,2024-06-24,0.0,1.0
bol u grlu,2024,27,59.909597516295456,2024-07-01,0.0,1.0
bol u grlu,2024,28,52.261563790810925,2024-07-08,0.0,1.0
bol u grlu,2024,29,45.88820235290716,2024-07-15,0.0,1.0
bol u grlu,2024,30,62.45894209145696,2024-07-22,0.0,1.0
bol u grlu,2024,31,58.6349252287147,2024-07-29,0.0,1.0
bol u grlu,2024,32,43.338857777745645,2024-08-05,0.0,1.0
bol u grlu,2024,33,45.88820235290716,2024-08-12,0.0,1.0
bol u grlu,2024,34,50.986891503230176,2024-08-19,0.0,1.0
bol u grlu,2024,35,47.162874640487914,2024-08-26,0.0,1.0
bol u grlu,2024,36,57.36025294113394,2024-09-02,0.0,1.0
bol u grlu,2024,37,45.88820235290716,2024-09-09,0.0,1.0
bol u grlu,2024,38,53.53623607839168,2024-09-16,0.0,1.0
bol u grlu,2024,39,73.93099267968375,2024-09-23,0.0,1.0
bol u grlu,2024,40,44.6135300653264,2024-09-30,0.0,1.0
bol u grlu,2024,41,50.986891503230176,2024-10-07,1.0,1.0
bol u grlu,2024,42,85.40304326791055,2024-10-14,0.0,1.0
bol u grlu,2024,43,54.81090836597244,2024-10-21,0.0,1.0
bol u grlu,2024,44,89.2270601306528,2024-10-28,0.0,1.0
bol u grlu,2024,45,53.53623607839168,2024-11-04,0.0,1.0
bol u grlu,2024,46,73.93099267968375,2024-11-11,0.0,1.0
bol u grlu,2024,47,62.45894209145696,2024-11-18,0.0,1.0
bol u grlu,2024,48,59.909597516295456,2024-11-25,0.0,1.0
bol u grlu,2024,49,62.45894209145696,2024-12-02,2.0,1.0
bol u grlu,2024,50,39.51484091500338,2024-12-09,13.0,1.0
bol u grlu,2024,51,72.656320392103,2024-12-16,3.0,1.0
bol u grlu,2024,52,76.48033725484527,2024-12-23,27.0,1.0
curenje nosa,2012,52,0.0,2012-12-24,0.0,2.0
curenje nosa,2013,1,0.0,2012-12-31,0.0,2.0
curenje nosa,2013,2,0.0,2013-01-07,3.0,3.0
curenje nosa,2013,3,0.0,2013-01-14,16.0,3.0
curenje nosa,2013,4,0.0,2013-01-21,14.0,3.0
curenje nosa,2013,5,0.0,2013-01-28,23.0,5.0
curenje nosa,2013,6,0.0,2013-02-04,30.0,6.0
curenje nosa,2013,7,0.0,2013-02-11,66.0,6.0
curenje nosa,2013,8,0.0,2013-02-18,41.0,6.0
curenje nosa,2013,9,0.0,2013-02-25,29.0,6.0
curenje nosa,2013,10,0.0,2013-03-04,25.0,6.0
curenje nosa,2013,11,0.0,2013-03-11,10.0,5.0
curenje nosa,2013,12,0.0,2013-03-18,7.0,5.0
curenje nosa,2013,13,0.0,2013-03-25,3.0,1.0
curenje nosa,2013,14,0.0,2013-04-01,3.0,3.0
curenje nosa,2013,15,0.0,2013-04-08,1.0,3.0
curenje nosa,2013,16,0.0,2013-04-15,3.0,3.0
curenje nosa,2013,17,0.0,2013-04-22,0.0,2.0
curenje nosa,2013,18,59.0,2013-04-29,0.0,2.0
curenje nosa,2013,19,0.0,2013-05-06,0.0,2.0
curenje nosa,2013,20,0.0,2013-05-13,0.0,2.0
curenje nosa,2013,21,0.0,2013-05-20,,
curenje nosa,2013,22,0.0,2013-05-27,,
curenje nosa,2013,23,0.0,2013-06-03,,
curenje nosa,2013,24,0.0,2013-06-10,,
curenje nosa,2013,25,0.0,2013-06-17,,
curenje nosa,2013,26,0.0,2013-06-24,,
curenje nosa,2013,27,0.0,2013-07-01,,
curenje nosa,2013,28,0.0,2013-07-08,,
curenje nosa,2013,29,86.0,2013-07-15,,
curenje nosa,2013,30,0.0,2013-07-22,,
curenje nosa,2013,31,0.0,2013-07-29,,
curenje nosa,2013,32,0.0,2013-08-05,,
curenje nosa,2013,33,0.0,2013-08-12,,
curenje nosa,2013,34,0.0,2013-08-19,,
curenje nosa,2013,35,0.0,2013-08-26,,
curenje nosa,2013,36,0.0,2013-09-02,,
curenje nosa,2013,37,0.0,2013-09-09,,
curenje nosa,2013,38,0.0,2013-09-16,,
curenje nosa,2013,39,0.0,2013-09-23,,
curenje nosa,2013,40,0.0,2013-09-30,,
curenje nosa,2013,41,0.0,2013-10-07,0.0,1.0
curenje nosa,2013,42,0.0,2013-10-14,0.0,1.0
curenje nosa,2013,43,0.0,2013-10-21,0.0,1.0
curenje nosa,2013,44,0.0,2013-10-28,0.0,1.0
curenje nosa,2013,45,0.0,2013-11-04,0.0,1.0
curenje nosa,2013,46,0.0,2013-11-11,0.0,1.0
curenje nosa,2013,47,0.0,2013-11-18,0.0,1.0
curenje nosa,2013,48,0.0,2013-11-25,0.0,1.0
curenje nosa,2013,49,0.0,2013-12-02,0.0,1.0
curenje nosa,2013,50,0.0,2013-12-09,0.0,1.0
curenje nosa,2013,51,55.0,2013-12-16,0.0,1.0
curenje nosa,2013,52,0.0,2013-12-23,0.0,1.0
curenje nosa,2014,1,0.0,2013-12-30,0.0,1.0
curenje nosa,2014,2,0.0,2014-01-06,1.0,1.0
curenje nosa,2014,3,0.0,2014-01-13,2.0,1.0
curenje nosa,2014,4,0.0,2014-01-20,3.0,1.0
curenje nosa,2014,5,51.0,2014-01-27,2.0,1.0
curenje nosa,2014,6,0.0,2014-02-03,3.0,1.0
curenje nosa,2014,7,0.0,2014-02-10,20.0,1.0
curenje nosa,2014,8,0.0,2014-02-17,6.0,1.0
curenje nosa,2014,9,39.0,2014-02-24,15.0,1.0
curenje nosa,2014,10,0.0,2014-03-03,12.0,1.0
curenje nosa,2014,11,0.0,2014-03-10,15.0,1.0
curenje nosa,2014,12,0.0,2014-03-17,16.0,1.0
curenje nosa,2014,13,0.0,2014-03-24,20.0,1.0
curenje nosa,2014,14,0.0,2014-03-31,9.0,1.0
curenje nosa,2014,15,0.0,2014-04-07,5.0,1.0
curenje nosa,2014,16,0.0,2014-04-14,3.0,1.0
curenje nosa,2014,17,0.0,2014-04-21,1.0,1.0
curenje nosa,2014,18,0.0,2014-04-28,0.0,1.0
curenje nosa,2014,19,0.0,2014-05-05,1.0,1.0
curenje nosa,2014,20,0.0,2014-05-12,0.0,1.0
curenje nosa,2014,21,0.0,2014-05-19,,
curenje nosa,2014,22,0.0,2014-05-26,,
curenje nosa,2014,23,0.0,2014-06-02,,
curenje nosa,2014,24,0.0,2014-06-09,,
curenje nosa,2014,25,0.0,2014-06-16,,
curenje nosa,2014,26,0.0,2014-06-23,,
curenje nosa,2014,27,0.0,2014-06-30,,
curenje nosa,2014,28,0.0,2014-07-07,,
curenje nosa,2014,29,0.0,2014-07-14,,
curenje nosa,2014,30,0.0,2014-07-21,,
curenje nosa,2014,31,0.0,2014-07-28,,
curenje nosa,2014,32,0.0,2014-08-04,,
curenje nosa,2014,33,0.0,2014-08-11,,
curenje nosa,2014,34,0.0,2014-08-18,,
curenje nosa,2014,35,0.0,2014-08-25,,
curenje nosa,2014,36,0.0,2014-09-01,,
curenje nosa,2014,37,0.0,2014-09-08,,
curenje nosa,2014,38,51.0,2014-09-15,,
curenje nosa,2014,39,48.0,2014-09-22,1.0,1.0
curenje nosa,2014,40,0.0,2014-09-29,1.0,1.0
curenje nosa,2014,41,0.0,2014-10-06,0.0,1.0
curenje nosa,2014,42,0.0,2014-10-13,0.0,1.0
curenje nosa,2014,43,0.0,2014-10-20,0.0,1.0
curenje nosa,2014,44,0.0,2014-10-27,0.0,1.0
curenje nosa,2014,45,0.0,2014-11-03,0.0,1.0
curenje nosa,2014,46,0.0,2014-11-10,0.0,1.0
curenje nosa,2014,47,50.0,2014-11-17,0.0,1.0
curenje nosa,2014,48,0.0,2014-11-24,0.0,1.0
curenje nosa,2014,49,0.0,2014-12-01,0.0,1.0
curenje nosa,2014,50,70.0,2014-12-08,0.0,1.0
curenje nosa,2014,51,0.0,2014-12-15,0.0,1.0
curenje nosa,2014,52,49.0,2014-12-22,0.0,1.0
curenje nosa,2015,1,59.0,2014-12-29,0.0,1.0
curenje nosa,2015,2,61.0,2015-01-05,0.0,1.0
curenje nosa,2015,3,0.0,2015-01-12,2.0,1.0
curenje nosa,2015,4,58.0,2015-01-19,11.0,1.0
curenje nosa,2015,5,40.0,2015-01-26,22.0,1.0
curenje nosa,2015,6,39.0,2015-02-02,26.0,1.0
curenje nosa,2015,7,50.0,2015-02-09,51.0,1.0
curenje nosa,2015,8,0.0,2015-02-16,28.0,1.0
curenje nosa,2015,9,39.0,2015-02-23,67.0,1.0
curenje nosa,2015,10,0.0,2015-03-02,40.0,1.0
curenje nosa,2015,11,47.0,2015-03-09,58.0,1.0
curenje nosa,2015,12,0.0,2015-03-16,38.0,1.0
curenje nosa,2015,13,40.0,2015-03-23,30.0,1.0
curenje nosa,2015,14,50.0,2015-03-30,23.0,1.0
curenje nosa,2015,15,0.0,2015-04-06,13.0,1.0
curenje nosa,2015,16,0.0,2015-04-13,11.0,1.0
curenje nosa,2015,17,0.0,2015-04-20,5.0,1.0
curenje nosa,2015,18,55.0,2015-04-27,2.0,1.0
curenje nosa,2015,19,0.0,2015-05-04,1.0,1.0
curenje nosa,2015,20,0.0,2015-05-11,0.0,1.0
curenje nosa,2015,21,0.0,2015-05-18,,
curenje nosa,2015,22,0.0,2015-05-25,,
curenje nosa,2015,23,46.0,2015-06-01,,
curenje nosa,2015,24,0.0,2015-06-08,,
curenje nosa,2015,25,0.0,2015-06-15,,
curenje nosa,2015,26,0.0,2015-06-22,,
curenje nosa,2015,27,0.0,2015-06-29,,
curenje nosa,2015,28,0.0,2015-07-06,,
curenje nosa,2015,29,0.0,2015-07-13,,
curenje nosa,2015,30,0.0,2015-07-20,,
curenje nosa,2015,31,0.0,2015-07-27,,
curenje nosa,2015,32,0.0,2015-08-03,,
curenje nosa,2015,33,0.0,2015-08-10,,
curenje nosa,2015,34,51.0,2015-08-17,,
curenje nosa,2015,35,0.0,2015-08-24,,
curenje nosa,2015,36,0.0,2015-08-31,,
curenje nosa,2015,37,100.0,2015-09-07,,
curenje nosa,2015,38,56.0,2015-09-14,,
curenje nosa,2015,39,54.0,2015-09-21,,
curenje nosa,2015,40,63.0,2015-09-28,,
curenje nosa,2015,41,44.0,2015-10-05,,
curenje nosa,2015,42,61.0,2015-10-12,,
curenje nosa,2015,43,0.0,2015-10-19,,
curenje nosa,2015,44,52.0,2015-10-26,,
curenje nosa,2015,45,0.0,2015-11-02,0.0,1.0
curenje nosa,2015,46,52.0,2015-11-09,0.0,1.0
curenje nosa,2015,47,0.0,2015-11-16,0.0,1.0
curenje nosa,2015,48,37.0,2015-11-23,0.0,1.0
curenje nosa,2015,49,46.0,2015-11-30,0.0,1.0
curenje nosa,2015,50,56.0,2015-12-07,0.0,1.0
curenje nosa,2015,51,40.0,2015-12-14,0.0,1.0
curenje nosa,2015,52,64.0,2015-12-21,0.0,1.0
curenje nosa,2015,53,0.0,2015-12-28,0.0,1.0
curenje nosa,2016,1,54.0,2016-01-04,3.0,1.0
curenje nosa,2016,2,0.0,2016-01-11,6.0,1.0
curenje nosa,2016,3,71.0,2016-01-18,16.0,1.0
curenje nosa,2016,4,50.0,2016-01-25,14.0,1.0
curenje nosa,2016,5,0.0,2016-02-01,26.0,1.0
curenje nosa,2016,6,0.0,2016-02-08,36.0,1.0
curenje nosa,2016,7,52.0,2016-02-15,14.0,1.0
curenje nosa,2016,8,0.0,2016-02-22,33.0,1.0
curenje nosa,2016,9,75.0,2016-02-29,44.0,1.0
curenje nosa,2016,10,0.0,2016-03-07,50.0,1.0
curenje nosa,2016,11,0.0,2016-03-14,35.0,1.0
curenje nosa,2016,12,85.0,2016-03-21,54.0,1.0
curenje nosa,2016,13,0.0,2016-03-28,57.0,1.0
curenje nosa,2016,14,0.0,2016-04-04,39.0,1.0
curenje nosa,2016,15,0.0,2016-04-11,26.0,1.0
curenje nosa,2016,16,0.0,2016-04-18,2.0,1.0
curenje nosa,2016,17,0.0,2016-04-25,2.0,1.0
curenje nosa,2016,18,0.0,2016-05-02,4.0,1.0
curenje nosa,2016,19,0.0,2016-05-09,0.0,1.0
curenje nosa,2016,20,44.0,2016-05-16,0.0,1.0
curenje nosa,2016,21,0.0,2016-05-23,,
curenje nosa,2016,22,0.0,2016-05-30,,
curenje nosa,2016,23,0.0,2016-06-06,,
curenje nosa,2016,24,0.0,2016-06-13,,
curenje nosa,2016,25,0.0,2016-06-20,,
curenje nosa,2016,26,0.0,2016-06-27,,
curenje nosa,2016,27,0.0,2016-07-04,,
curenje nosa,2016,28,0.0,2016-07-11,,
curenje nosa,2016,29,0.0,2016-07-18,,
curenje nosa,2016,30,0.0,2016-07-25,,
curenje nosa,2016,31,0.0,2016-08-01,,
curenje nosa,2016,32,0.0,2016-08-08,,
curenje nosa,2016,33,0.0,2016-08-15,,
curenje nosa,2016,34,0.0,2016-08-22,,
curenje nosa,2016,35,0.0,2016-08-29,,
curenje nosa,2016,36,68.0,2016-09-05,,
curenje nosa,2016,37,0.0,2016-09-12,,
curenje nosa,2016,38,0.0,2016-09-19,,
curenje nosa,2016,39,0.0,2016-09-26,,
curenje nosa,2016,40,0.0,2016-10-03,,
curenje nosa,2016,41,0.0,2016-10-10,0.0,1.0
curenje nosa,2016,42,49.0,2016-10-17,0.0,1.0
curenje nosa,2016,43,0.0,2016-10-24,0.0,1.0
curenje nosa,2016,44,0.0,2016-10-31,0.0,1.0
curenje nosa,2016,45,69.0,2016-11-07,0.0,1.0
curenje nosa,2016,46,0.0,2016-11-14,0.0,1.0
curenje nosa,2016,47,44.0,2016-11-21,0.0,1.0
curenje nosa,2016,48,0.0,2016-11-28,0.0,1.0
curenje nosa,2016,49,0.0,2016-12-05,9.0,1.0
curenje nosa,2016,50,70.0,2016-12-12,84.0,1.0
curenje nosa,2016,51,62.0,2016-12-19,109.0,1.0
curenje nosa,2016,52,0.0,2016-12-26,162.0,1.0
curenje nosa,2017,1,0.0,2017-01-02,77.0,1.0
curenje nosa,2017,2,57.0,2017-01-09,0.0,1.0
curenje nosa,2017,3,46.0,2017-01-16,0.0,1.0
curenje nosa,2017,4,43.0,2017-01-23,0.0,1.0
curenje nosa,2017,5,0.0,2017-01-30,0.0,1.0
curenje nosa,2017,6,50.0,2017-02-06,0.0,1.0
curenje nosa,2017,7,64.0,2017-02-13,5.0,1.0
curenje nosa,2017,8,0.0,2017-02-20,11.0,1.0
curenje nosa,2017,9,0.0,2017-02-27,4.0,1.0
curenje nosa,2017,10,0.0,2017-03-06,2.0,1.0
curenje nosa,2017,11,50.0,2017-03-13,0.0,1.0
curenje nosa,2017,12,0.0,2017-03-20,0.0,1.0
curenje nosa,2017,13,0.0,2017-03-27,0.0,1.0
curenje nosa,2017,14,0.0,2017-04-03,0.0,1.0
curenje nosa,2017,15,45.0,2017-04-10,0.0,1.0
curenje nosa,2017,16,45.0,2017-04-17,0.0,1.0
curenje nosa,2017,17,0.0,2017-04-24,0.0,1.0
curenje nosa,2017,18,0.0,2017-05-01,0.0,1.0
curenje nosa,2017,19,0.0,2017-05-08,0.0,1.0
curenje nosa,2017,20,77.0,2017-05-15,0.0,1.0
curenje nosa,2017,21,0.0,2017-05-22,,
curenje nosa,2017,22,0.0,2017-05-29,,
curenje nosa,2017,23,0.0,2017-06-05,,
curenje nosa,2017,24,0.0,2017-06-12,,
curenje nosa,2017,25,0.0,2017-06-19,,
curenje nosa,2017,26,0.0,2017-06-26,,
curenje nosa,2017,27,0.0,2017-07-03,,
curenje nosa,2017,28,0.0,2017-07-10,,
curenje nosa,2017,29,0.0,2017-07-17,,
curenje nosa,2017,30,0.0,2017-07-24,,
curenje nosa,2017,31,0.0,2017-07-31,,
curenje nosa,2017,32,56.0,2017-08-07,,
curenje nosa,2017,33,0.0,2017-08-14,,
curenje nosa,2017,34,63.0,2017-08-21,,
curenje nosa,2017,35,0.0,2017-08-28,,
curenje nosa,2017,36,0.0,2017-09-04,,
curenje nosa,2017,37,0.0,2017-09-11,,
curenje nosa,2017,38,54.0,2017-09-18,,
curenje nosa,2017,39,100.0,2017-09-25,,
curenje nosa,2017,40,73.0,2017-10-02,0.0,1.0
